mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
25738058;26083496;0;1;1
25738206;25708913;0;1;0
25738772;25710711;0;1;0
25738928;25735989;0;1;0
25739004;25734980;1;1;1
25739358;26803536;0;1;1
25754584;25816481;0;1;1
25756431;25756047;0;1;1
25756871;26542966;0;1;0
25756871;27580865;0;1;0
25757530;25942084;0;1;0
25757715;25564624;0;1;0
25759122;25938515;0;1;1
25759821;26138442;0;1;1
25761285;25761932;0;1;0
25764413;27637459;0;1;0
25765050;26031274;0;1;1
25766670;25767400;0;1;1
25769141;25772037;1;1;1
25769338;26626928;0;1;0
25769338;26774510;0;1;0
25770392;26171375;0;1;0
25771610;26932524;0;1;0
25771795;25773026;1;1;1
25771916;25695290;1;1;1
25772191;27397924;0;1;1
25773479;27040890;0;1;1
25773527;25774746;0;1;1
25773732;27639760;0;1;0
25774138;25772235;1;1;0
25774858;25769687;1;1;1
25775205;26415102;0;1;1
25775571;26729413;0;1;0
25775886;25771308;1;1;1
25776574;25776507;0;1;1
25776592;26198506;0;1;0
25776599;25886661;0;1;1
25777087;25771487;1;1;1
25778197;25769182;1;1;1
25778744;25777527;1;1;1
25779032;27042799;0;1;1
25780147;25956266;0;1;1
25780227;26198117;1;1;1
25780259;26564630;0;1;1
25780381;25774930;1;1;0
25780621;26192256;0;1;1
25781498;26179672;0;1;0
25781705;26523537;0;1;1
25790364;26276197;0;1;1
25791298;25848870;0;1;1
25793016;25933967;0;1;0
25793310;25793016;0;1;0
25793310;25933967;0;1;0
25793925;25797285;0;1;1
25794338;27638711;0;1;1
25794910;25796731;0;1;1
25795491;18912183;0;1;0
25795491;27502252;0;1;1
25795985;26622223;0;1;0
25797247;27246787;0;1;0
25797424;25781675;0;1;1
25797504;26920709;0;1;1
25797504;26937486;0;1;0
25797784;25896329;0;1;1
25798837;26218463;0;1;1
25799193;25799290;1;1;1
25800063;26865232;0;1;1
25801610;26075059;0;1;0
25802224;26350787;0;1;0
25802341;26386320;0;1;1
25803936;25841656;1;1;1
25804295;26712528;0;1;1
25804570;27394106;0;1;0
25804758;26334870;0;1;1
25805595;26282093;0;1;1
25805969;26883245;0;1;1
25806502;27418686;0;1;0
25807287;26663718;0;1;0
25808840;25840094;0;1;1
25808929;7613772;0;1;1
25809572;26562715;0;1;1
25809825;26524302;0;1;1
25809836;26303427;0;1;1
25810301;26073582;0;1;1
25810619;25806413;0;1;0
25810903;26824847;0;1;1
25811363;25837834;0;1;0
25811363;26885678;0;1;0
25811556;26371816;0;1;0
25812543;25832985;0;1;1
25812571;26534438;0;1;1
25812806;27641354;0;1;0
25812955;26819791;0;1;1
25812981;26678736;0;1;1
25813047;25845899;1;1;1
25813972;25816370;0;1;0
25815960;26074391;0;1;1
25816147;26819337;0;1;0
25816454;27121363;0;1;1
25817286;25468211;0;1;1
25818873;26425676;0;1;1
25820088;26417857;0;1;0
25820195;26576098;0;1;1
25821215;27640268;0;1;1
25821556;25804596;0;1;1
25821556;25830523;0;1;1
25822345;26767953;0;1;1
25823619;26570367;0;1;1
25824228;25841141;1;1;1
25824511;25814059;1;1;1
25825683;25813706;0;1;0
25825987;26366703;0;1;1
25826211;26849952;0;1;1
25826600;25840901;0;1;0
25827032;26059634;0;1;1
25827398;27002644;0;1;0
25828591;27622619;0;1;0
25828622;25808840;0;1;1
25828622;25840094;0;1;1
25829353;26322183;0;1;0
25830357;26133008;0;1;1
25830523;25804596;0;1;1
25830542;26378034;0;1;1
25830542;26964475;0;1;1
25830671;27641167;0;1;0
25830925;27639970;0;1;0
25831489;26031780;0;1;0
25831490;26572650;0;1;1
25831622;25832741;1;1;1
25832721;26322943;0;1;1
25832864;26198220;0;1;1
25832911;26044808;0;1;1
25834492;27637314;0;1;0
25836281;25812247;0;1;1
25836442;25821215;0;1;1
25836442;27640268;0;1;1
25836468;25811021;1;1;1
25836483;26623166;0;1;1
25836722;26573310;0;1;0
25836768;26441571;0;1;0
25836819;20850212;0;1;0
25836819;25844667;0;1;0
25837201;26917670;0;1;1
25837834;26885678;0;1;0
25839057;25822969;0;1;1
25839881;26257242;0;1;0
25840137;26198364;0;1;1
25841595;25805245;0;1;0
25841858;27546464;0;1;1
25842941;25800929;0;1;1
25843334;26355142;0;1;1
25843525;25896946;0;1;0
25844901;27142248;0;1;0
25846438;27241420;0;1;0
25846620;25846782;0;1;1
25846756;25846883;0;1;0
25847023;26048660;0;1;1
25847172;25846655;0;1;0
25847405;25847023;0;1;1
25847405;26048660;0;1;1
25847988;25818298;0;1;1
25847988;27141224;0;1;1
25847988;27145931;0;1;1
25848116;27243289;0;1;0
25849116;26410773;0;1;1
25850639;26282756;0;1;1
25850639;27641716;0;1;0
25852541;26340895;0;1;1
25852970;25887481;0;1;1
25853051;26891885;0;1;1
25853337;26566342;0;1;1
25853543;25858845;0;1;0
25853543;26294545;0;1;0
25854337;26625437;0;1;1
25855437;25959217;0;1;0
25856036;26529526;0;1;1
25856409;26882770;0;1;0
25856666;27115508;0;1;1
25856789;25978119;1;1;1
25857225;23459777;0;1;0
25858845;26294545;0;1;1
25859303;26073106;0;1;1
25876076;27625811;0;1;1
25877458;26381946;0;1;0
25878350;26833692;0;1;1
25879515;26588188;0;1;1
25880005;26399137;0;1;0
25880011;25940900;1;1;1
25881243;27476381;0;1;1
25881721;25913799;1;1;1
25882057;25901713;1;1;1
25883673;27231477;0;1;1
25886572;26433031;0;1;0
25886902;26221860;0;1;1
25887418;26873519;0;1;1
25887850;25911084;1;1;1
25888272;26091173;0;1;1
25888407;27343135;0;1;1
25888438;26726421;0;1;1
25888995;27194845;0;1;0
25891695;25913741;0;1;1
25891741;26197551;0;1;1
25892259;26401801;0;1;1
25893587;26184170;0;1;1
25895774;26400014;0;1;1
25897543;25909406;1;1;1
25897662;26027737;0;1;0
25899153;25898547;1;1;1
25899498;25670885;0;1;1
25899600;25948745;1;1;1
25899825;25905313;1;1;1
25900377;25948402;1;1;1
25900602;25949126;1;1;1
25900707;25913607;0;1;1
25900908;25953733;1;1;1
25901667;26038517;0;1;0
25901667;26048348;1;1;0
25902005;26030115;0;1;0
25902039;27637529;0;1;1
25902975;26250448;0;1;0
25904183;26641079;0;1;0
25904368;26563668;0;1;0
25904869;25911433;1;1;1
25909370;26435009;0;1;1
25909471;27168428;0;1;0
25909479;25910452;1;1;1
25909566;25923226;1;1;1
25909705;26198151;0;1;0
25909840;25921126;1;1;1
25910190;26418810;0;1;1
25910194;26394613;0;1;1
25910260;26990423;0;1;0
25910486;26174519;0;1;1
25910551;26655436;0;1;1
25910568;25905915;1;1;1
25911253;26397399;0;1;1
25911443;25917955;1;1;1
25915018;25894930;0;1;1
25915134;25943948;1;1;1
25915657;26218435;0;1;0
25915788;26872430;0;1;1
25916260;26190168;0;1;0
25916299;25901638;1;1;0
25916916;26402347;0;1;1
25917345;26447092;0;1;1
25918663;26805884;0;1;1
25919100;26228738;0;1;0
25919352;26398094;0;1;0
25919970;25954654;0;1;1
25921642;25900722;0;1;1
25922076;27165541;0;1;1
25922480;26595459;0;1;1
25922598;27629344;0;1;1
25922952;26413732;0;1;0
25922992;27037549;0;1;0
25923107;25879966;0;1;0
25923343;27577451;0;1;1
25925075;26772270;0;1;1
25925360;25925756;0;1;0
25925462;26424524;0;1;0
25926506;25953140;0;1;0
25927353;26218945;0;1;1
25928589;27042261;0;1;0
25928637;27531228;0;1;1
25929009;26383516;0;1;1
25931144;26219765;0;1;1
25931653;25876459;1;1;1
25931946;25899721;0;1;1
25933097;26779767;0;1;1
25933834;25923750;1;1;1
25933940;26384156;0;1;1
25936527;25947041;0;1;1
25936527;26184365;0;1;0
25936690;26392950;0;1;1
25936960;27234700;0;1;1
25938466;26088081;0;1;1
25938966;26062762;0;1;1
25940418;27233505;0;1;0
25940522;25920994;1;1;1
25940764;26209472;0;1;0
25941226;26443700;0;1;1
25941576;26172450;0;1;1
25941629;25903787;0;1;0
25943328;25941227;1;1;1
25944196;25901466;0;1;1
25944201;25887689;1;1;1
25945978;25928100;1;1;1
25946325;25945738;1;1;1
25946639;25528453;1;1;1
25947041;26184365;0;1;0
25947487;25951817;1;1;1
25948005;27041186;0;1;0
25948145;26445593;0;1;1
25948933;26838593;0;1;1
25949109;26193997;0;1;1
25949331;25682665;1;1;0
25949395;27156693;0;1;1
25950828;25413609;1;1;1
25951157;25921043;1;1;1
25951807;26031331;1;1;1
25952601;26039943;0;1;0
25952606;26425940;0;1;1
25952754;26762849;0;1;0
25953208;26850772;0;1;1
25953355;26726761;0;1;1
25953684;27006722;0;1;1
25954354;27360002;0;1;0
25954712;26764825;0;1;1
25954744;25941901;1;1;1
25954861;26176308;0;1;1
25954906;25881497;0;1;1
25955264;26186893;0;1;0
25957113;25923504;1;1;1
25957431;26205177;0;1;1
25957496;25932503;1;1;1
25958367;25940621;0;1;1
25958437;27626513;0;1;1
25959638;25945848;1;1;1
25960489;26701105;0;1;1
25961485;25963200;1;1;0
25961572;26833058;0;1;0
25961663;25962880;1;1;1
25961684;26412104;0;1;0
25961833;26142245;0;1;0
25961966;26871628;0;1;0
25962323;25961684;0;1;0
25963162;25962122;0;1;0
25963266;26547128;0;1;0
25963504;25961603;0;1;1
25971658;26081451;0;1;1
25971836;25971849;0;1;1
25972264;26073046;0;1;0
25972264;26630618;0;1;0
25973864;25879732;0;1;1
25974306;26750001;0;1;1
25974487;26872157;0;1;0
25975075;26084817;0;1;1
25975410;27635900;0;1;0
25975720;25976031;0;1;0
25975935;25976502;0;1;1
25976652;26652451;0;1;0
25976687;25978354;0;1;0
25976693;25975563;0;1;1
25977149;25816576;0;1;1
25977187;25977440;1;1;1
25977288;26120527;0;1;0
25977836;26548832;0;1;0
25977951;26297258;0;1;0
25978835;25908786;0;1;1
25979151;25975935;0;1;0
25979151;25976502;0;1;0
25979208;25777095;0;1;0
25980365;26074570;0;1;1
25980742;26937153;0;1;0
25981159;25982886;0;1;0
25982001;25979763;0;1;0
25983765;26707323;0;1;1
25983969;25987174;1;1;1
25984585;26433235;0;1;1
25984674;27362777;0;1;1
25984872;25985061;0;1;0
25984900;25660796;0;1;0
25985839;26712381;0;1;1
25986961;26352273;0;1;1
25987525;26908033;0;1;0
25987527;27231573;0;1;1
25987911;25678914;0;1;0
25988478;26731261;0;1;1
25988858;26725099;0;1;1
25990351;26647731;0;1;1
25990654;25668090;0;1;1
25990816;27236921;0;1;1
25991617;26836674;0;1;0
25991718;26422688;0;1;1
25992392;26861484;0;1;0
25994495;26881313;0;1;1
25994969;26094177;0;1;1
25995641;27641596;0;1;1
25995701;27641613;0;1;1
25995877;26410465;0;1;1
25996803;26848134;0;1;1
25997502;26191982;0;1;0
25998478;27637930;0;1;1
25998488;26798279;0;1;1
25998603;26184296;0;1;1
25998891;26340753;0;1;1
25999056;26274030;0;1;1
25999249;26390953;0;1;1
26000082;26332250;0;1;0
26000083;26558877;0;1;1
26001148;26020575;0;1;0
26001260;26746134;0;1;0
26002059;26000163;1;1;1
26002501;26935535;0;1;1
26002642;27220719;0;1;1
26003845;26917054;0;1;1
26004001;26401934;0;1;1
26004172;27050167;0;1;1
26004282;25985430;1;1;1
26004446;26406050;0;1;0
26004639;26821779;0;1;1
26005128;27206630;0;1;1
26006193;26606187;0;1;0
26006367;26742672;0;1;1
26006492;27524082;0;1;1
26007492;27348152;0;1;1
26007904;26019149;0;1;1
26010149;27170001;0;1;1
26010553;27217383;0;1;1
26010553;27637765;0;1;1
26010998;25997643;1;1;1
26011907;26786705;0;1;1
26012033;27370928;0;1;1
26012138;27639891;0;1;1
26012637;26327474;0;1;0
26012750;26658341;0;1;1
26013526;26199739;0;1;1
26013526;26205038;0;1;1
26013710;27194321;0;1;0
26014017;27143190;0;1;0
26014187;26789245;0;1;1
26014367;24542256;1;1;1
26014367;26553877;0;1;1
26014437;26598476;0;1;1
26014539;26888625;0;1;1
26016467;26509973;0;1;1
26016915;26440305;0;1;1
26016999;26817214;0;1;1
26017450;25757530;0;1;1
26017450;25942084;0;1;0
26017636;26705541;0;1;1
26018248;26777803;0;1;1
26018727;26785799;0;1;1
26019407;26210828;0;1;0
26019493;26686180;0;1;0
26019591;26676087;0;1;1
26019704;27208669;0;1;1
26020115;26552757;0;1;1
26020735;25694098;0;1;1
26020926;13809708;1;1;1
26020926;26937628;0;1;0
26022935;26910192;0;1;1
26023398;27335751;0;1;1
26023731;27638447;0;1;0
26024307;26192307;0;1;1
26024779;26624684;0;1;1
26025001;26275539;0;1;1
26025113;27243684;0;1;1
26028090;26028818;1;1;1
26028328;26510493;0;1;1
26028689;26273881;0;1;0
26028776;26061707;0;1;1
26029491;26224686;0;1;0
26033843;26033483;1;1;1
26034147;26044626;1;1;1
26035687;26444215;0;1;1
26036159;26736887;0;1;1
26037791;26044694;1;1;1
26041081;27053497;0;1;0
26043609;26029988;0;1;1
26043749;26252832;0;1;1
26048348;26038517;0;1;0
26049575;25876481;0;1;1
26053309;26054385;0;1;0
26053540;26063359;0;1;0
26053688;26896389;0;1;1
26053725;26029293;0;1;0
26054683;26048478;0;1;1
26055227;26057835;0;1;0
26055227;26605577;0;1;0
26055461;26807491;0;1;1
26055484;26560194;1;1;0
26056073;26451468;0;1;1
26056696;26062793;0;1;1
26057529;26085406;0;1;1
26057835;26605577;0;1;1
26058249;26028689;0;1;1
26058249;26273881;0;1;0
26059007;25981433;0;1;0
26059070;26063608;1;1;1
26059816;25824143;0;1;1
26060373;26056636;1;1;1
26062395;26259325;0;1;1
26063235;27639175;0;1;0
26064221;27350010;0;1;0
26064817;26462125;0;1;1
26066721;26066811;0;1;1
26066725;26290176;0;1;1
26067153;25835267;0;1;1
26067404;25687195;0;1;1
26067527;26068454;0;1;1
26068485;25835267;0;1;1
26068485;26067153;1;1;1
26069724;27399192;0;1;1
26070036;26204676;0;1;1
26071086;26041326;0;1;1
26071141;25882984;0;1;1
26071331;26847039;0;1;0
26073046;26630618;0;1;0
26073242;26579211;0;1;1
26073616;26645341;0;1;1
26073939;26293089;0;1;0
26074097;26420575;0;1;1
26074097;26431762;0;1;1
26074141;26701915;0;1;0
26074307;26082467;0;1;1
26075201;26846764;0;1;1
26075722;27145626;0;1;0
26076282;26668599;0;1;1
26076339;26273845;0;1;1
26076651;25892239;0;1;1
26076869;26302336;0;1;1
26077527;26072632;1;1;1
26079861;26783538;0;1;1
26080085;26704163;0;1;1
26080522;26823339;0;1;1
26081053;26782364;0;1;1
26081849;26553842;0;1;1
26082512;26087023;0;1;1
26083016;26142929;0;1;1
26083652;26083512;0;1;1
26084917;26278090;0;1;1
26085231;26789404;0;1;0
26085803;26145344;0;1;1
26085951;25851840;0;1;0
26087227;26093160;1;1;1
26087846;26089283;1;1;1
26088704;26272453;0;1;1
26089288;26033444;0;1;1
26089324;26094671;1;1;1
26089588;27228972;0;1;1
26091220;26091333;1;1;1
26093637;26212129;0;1;0
26095130;26412051;0;1;1
26108259;26124637;1;1;1
26108304;26125729;0;1;1
26108304;27220857;0;1;0
26108455;26077585;0;1;0
26109734;26151763;0;1;0
26110152;26113595;0;1;0
26110446;26840373;0;1;1
26111477;26671431;0;1;1
26112199;25847266;0;1;1
26112335;26572004;0;1;0
26112959;26859095;0;1;1
26113375;26088658;0;1;1
26113535;26911882;0;1;1
26113711;26077038;0;1;1
26114386;27497126;0;1;0
26116719;26792989;0;1;1
26117134;26137594;1;1;1
26117377;27343707;0;1;1
26117395;27158107;0;1;1
26117620;6191437;1;1;1
26117769;25840901;0;1;1
26117921;26036655;0;1;1
26118141;26199651;0;1;1
26118578;26907436;0;1;1
26119073;26352903;0;1;1
26119226;26310324;0;1;1
26119529;26436631;0;1;1
26120785;26220228;0;1;1
26121429;26665972;0;1;1
26122914;27050173;0;1;1
26122918;27246750;0;1;0
26124045;26107101;0;1;1
26125729;27220857;0;1;0
26126995;26834879;0;1;1
26127222;27639157;0;1;0
26128710;26841364;0;1;1
26129369;26836308;0;1;1
26131517;25274113;1;1;1
26132160;27168782;0;1;0
26132252;26859433;0;1;0
26132253;27219373;0;1;1
26134463;26905344;0;1;1
26134602;26767483;0;1;0
26135356;26147874;0;1;0
26135380;26446795;0;1;1
26135637;26122363;0;1;1
26135928;26343262;0;1;1
26136296;26664587;0;1;1
26137049;26182066;0;1;1
26137049;26413985;0;1;1
26137478;26885740;0;1;1
26137775;26386465;0;1;0
26137988;26120424;1;1;1
26138320;26734778;0;1;1
26139082;26578603;0;1;1
26139267;26144206;1;1;1
26140139;26135356;0;1;1
26140139;26147874;0;1;0
26142310;26923822;0;1;1
26142715;26859939;0;1;0
26144185;25940255;0;1;0
26145206;26139769;0;1;0
26145239;26078031;0;1;1
26146387;26142310;0;1;1
26146387;26923822;0;1;1
26147214;26602482;0;1;1
26147529;26217731;0;1;1
26147879;27570800;0;1;1
26148340;26912984;0;1;1
26149362;26668183;0;1;1
26151156;26137775;0;1;0
26151156;26386465;0;1;0
26151328;26411559;0;1;1
26151879;26953348;0;1;0
26152317;26123209;0;1;1
26152469;26845141;0;1;1
26153775;26731470;0;1;1
26154916;27639010;0;1;1
26155351;26902687;0;1;0
26155556;26283395;0;1;1
26155556;26602390;0;1;1
26156810;26800632;0;1;1
26157667;26403075;0;1;1
26159369;26425490;0;1;1
26161200;26060603;0;1;1
26161994;26705062;0;1;1
26162828;26802131;0;1;1
26168567;26227817;1;1;1
26170889;26423715;1;1;1
26171073;27111806;0;1;1
26171746;27023916;0;1;1
26172735;26193130;1;1;1
26173198;27195679;0;1;1
26173679;26227892;1;1;0
26174995;26095042;0;1;1
26175303;26174054;1;1;1
26175461;26213771;1;1;1
26175950;26181008;1;1;1
26176398;26219147;1;1;1
26178595;26213741;1;1;0
26178924;26435821;0;1;1
26182066;26413985;0;1;1
26183292;26199179;1;1;1
26184147;26203014;0;1;1
26185403;26217034;1;1;1
26186718;26225621;1;1;1
26186839;26185874;1;1;1
26187784;27223310;0;1;1
26189732;26192336;1;1;1
26189732;27641167;0;1;0
26190705;26207267;0;1;0
26191069;27359092;0;1;1
26191078;26224831;1;1;1
26192336;27641167;0;1;0
26192843;27230361;0;1;1
26195718;27376387;0;1;0
26201831;27003134;0;1;0
26202089;26224099;1;1;1
26203498;26185986;1;1;1
26205038;26199739;1;1;1
26205137;26191515;1;1;1
26209359;26211776;1;1;1
26210523;26753989;0;1;1
26216373;26418735;0;1;0
26216768;27034678;0;1;1
26218183;26170252;1;1;1
26219523;26168024;1;1;0
26219912;26214386;1;1;1
26220630;26208677;1;1;1
26221313;26726311;0;1;0
26221586;26202238;1;1;1
26222967;26406967;0;1;1
26223104;26225450;1;1;1
26223673;26223495;1;1;1
26224499;27239276;0;1;1
26224517;26216897;1;1;0
26224702;26198085;1;1;1
26225205;26172052;0;1;1
26226798;26177482;1;1;1
26229453;26088328;0;1;0
26234936;26941634;0;1;0
26240053;26561430;0;1;0
26241061;26241283;0;1;0
26241202;26070147;0;1;0
26241207;26275831;0;1;1
26241555;26179312;0;1;1
26241581;26247443;0;1;0
26241932;26542663;0;1;1
26241976;26120366;0;1;0
26242517;25612060;0;1;0
26242598;26356687;0;1;0
26242967;27423634;0;1;0
26242967;27424297;0;1;0
26243212;26170646;0;1;1
26243915;26287692;0;1;0
26245423;26148055;0;1;0
26246444;26179312;0;1;0
26246444;26241555;0;1;0
26246464;26148957;0;1;0
26246554;26084755;0;1;0
26247236;26031827;0;1;1
26247336;27188999;0;1;1
26247822;25682541;0;1;0
26250189;26429536;0;1;1
26250310;26253159;1;1;1
26253318;26321795;0;1;1
26253633;25832076;0;1;1
26253744;26796167;0;1;1
26253918;26819472;0;1;1
26254164;27232155;0;1;1
26254324;26650004;0;1;1
26254661;27638095;0;1;1
26255359;27359347;0;1;0
26256545;27192816;0;1;1
26257100;26255562;1;1;1
26257157;25954055;0;1;1
26257570;26895310;0;1;1
26257864;26662429;0;1;1
26258290;26399059;0;1;1
26259062;25768471;0;1;0
26259353;26582997;0;1;1
26259633;25921074;0;1;0
26260065;25825374;0;1;1
26260480;26260321;0;1;1
26261482;25921074;0;1;1
26261482;26259633;0;1;1
26261627;3302704;0;1;0
26261627;20727347;0;1;0
26261763;26256920;0;1;1
26261793;26776689;0;1;1
26263347;26268237;1;1;0
26263460;25923011;0;1;0
26263583;26263407;0;1;0
26264268;26267524;0;1;0
26264855;27432961;0;1;1
26264940;26267589;0;1;1
26265005;26263238;0;1;1
26265421;26830958;0;1;0
26266440;26781192;0;1;1
26266795;26247133;0;1;1
26266933;26271933;0;1;1
26267294;26378340;0;1;1
26267440;25113125;0;1;0
26267691;26265538;0;1;0
26267796;26047205;0;1;1
26267935;26266934;0;1;0
26268152;26283331;0;1;1
26268427;25694441;0;1;0
26268638;26442395;0;1;1
26268879;26268638;0;1;1
26268879;26442395;0;1;1
26269693;26456741;0;1;0
26269913;26264301;0;1;1
26270654;26263895;0;1;0
26270904;26266026;0;1;0
26271005;26270049;0;1;1
26271217;26271713;0;1;1
26271217;26288269;0;1;1
26271331;26139040;0;1;1
26271713;26288269;0;1;1
26272423;27638946;0;1;1
26273786;26274741;1;1;1
26277669;27641296;0;1;1
26278275;26777292;0;1;1
26279306;27641280;0;1;1
26279460;26217440;0;1;1
26280909;26294880;1;1;1
26281498;27031552;0;1;1
26281624;26404603;0;1;0
26281695;26324450;0;1;0
26282756;27641716;0;1;0
26282936;26658490;0;1;0
26283057;27507847;0;1;1
26283395;26602390;0;1;1
26283545;26614033;0;1;1
26284152;26806214;0;1;0
26284532;26279251;0;1;1
26284864;26773379;0;1;1
26285601;27624217;0;1;1
26285856;26802729;0;1;1
26286194;26650281;0;1;1
26286205;26911301;0;1;0
26286266;26892993;0;1;1
26286461;26427741;0;1;1
26287265;26671187;0;1;1
26289180;27632014;0;1;1
26289420;26619616;0;1;1
26289852;26288088;0;1;1
26290724;26818674;0;1;0
26291107;26657571;0;1;1
26291620;26279251;0;1;1
26291620;26284532;0;1;1
26291941;27198144;0;1;1
26292722;26915181;0;1;1
26293246;26298732;0;1;0
26293313;26709621;0;1;1
26293995;26782715;0;1;0
26294114;26382596;0;1;0
26294221;27033168;0;1;1
26294231;26705154;0;1;0
26294862;26575405;0;1;1
26295611;26814008;0;1;1
26297509;27641555;0;1;1
26299362;26569748;0;1;1
26299563;27636319;0;1;1
26301410;26289399;0;1;1
26302262;27621973;0;1;1
26302366;26573494;0;1;1
26302366;26858054;0;1;1
26303457;26303452;0;1;1
26305406;27051080;0;1;0
26310880;26809902;0;1;1
26311752;26321234;1;1;1
26311755;26776225;0;1;0
26312694;26341755;1;1;1
26312975;26186440;0;1;1
26313126;26363911;0;1;1
26313813;26326738;1;1;1
26313991;26805375;0;1;1
26314155;27242160;0;1;0
26316427;26339439;0;1;1
26316637;26356553;0;1;1
26316890;26362451;1;1;1
26317711;26313353;0;1;0
26317861;27629278;0;1;1
26318196;26341764;0;1;1
26318379;26364457;1;1;0
26319311;27641254;0;1;1
26321251;26841542;0;1;0
26321266;26691123;0;1;1
26321699;26612278;0;1;1
26322433;26360550;0;1;1
26323278;26349556;1;1;1
26324182;25806885;0;1;1
26325195;26042978;0;1;1
26325605;26335938;1;1;1
26325957;26346230;0;1;1
26326397;26332206;0;1;1
26327020;27027007;0;1;0
26327418;27218041;0;1;0
26328500;26226455;0;1;0
26328507;26365122;0;1;0
26328921;27563580;0;1;1
26329297;26775141;0;1;1
26330057;26850542;0;1;0
26331796;26309903;1;1;1
26332069;26342816;0;1;0
26332069;26357550;0;1;0
26333724;26375780;0;1;1
26333870;27209700;0;1;0
26333933;26323373;1;1;1
26334152;26383000;0;1;0
26334846;27041805;0;1;1
26335046;26343449;1;1;0
26336641;26338797;1;1;1
26337335;26780952;0;1;0
26338111;26614831;0;1;0
26338673;26629248;0;1;1
26339287;26332069;0;1;0
26339287;26342816;0;1;1
26339287;26357550;0;1;1
26339506;27115724;0;1;1
26339652;27204229;0;1;0
26339666;26539383;0;1;1
26341505;26714956;0;1;1
26342016;26801213;0;1;1
26342145;26537969;0;1;1
26342352;26401970;0;1;1
26342816;26357550;0;1;1
26343112;26704611;0;1;0
26343821;26433221;0;1;1
26345646;26363927;1;1;1
26346035;26226455;0;1;0
26346035;26328500;0;1;1
26346822;27057025;0;1;1
26346972;26353681;0;1;1
26350403;27239094;0;1;1
26350553;25994041;1;1;1
26351202;27186627;0;1;1
26351204;27204224;0;1;1
26352174;26327506;1;1;1
26353953;26347341;0;1;0
26354049;26315270;0;1;1
26354074;26811408;0;1;0
26354900;26330660;0;1;0
26355123;26356347;1;1;1
26355151;27640362;0;1;0
26355169;27398706;0;1;1
26355175;26617524;0;1;1
26356189;26427702;0;1;1
26357283;26400069;0;1;0
26357423;27639284;0;1;1
26357961;26358420;0;1;1
26358052;26348628;0;1;0
26358531;26315187;1;1;1
26359005;26334086;1;1;1
26359473;26337656;1;1;1
26359665;26325347;1;1;1
26360237;26336766;0;1;1
26361275;26312355;0;1;1
26362016;26331342;1;1;1
26362569;26322017;1;1;1
26363805;27189440;0;1;0
26364887;26066609;1;1;1
26366415;26378208;0;1;1
26366415;27468583;0;1;1
26366553;25816128;0;1;0
26367848;27035743;0;1;1
26368103;27187863;0;1;1
26368222;27223674;0;1;1
26369905;26367722;0;1;1
26370260;26371775;0;1;1
26371681;27564633;0;1;1
26372001;26371805;0;1;1
26372976;26335047;1;1;0
26373578;26796957;0;1;0
26373980;27638561;0;1;0
26374514;26371805;0;1;0
26374514;26372001;0;1;0
26375829;27641506;0;1;1
26376441;26343619;0;1;1
26376708;27076082;0;1;1
26377016;26373970;0;1;1
26377827;26378128;0;1;0
26378208;27468583;0;1;1
26378567;26201109;0;1;0
26380823;26437721;0;1;1
26381519;26446701;1;1;1
26381791;26388036;1;1;1
26382119;26384070;1;1;1
26384008;26382675;0;1;0
26384319;26409463;1;1;1
26384344;26416890;0;1;1
26384696;26448798;0;1;1
26388213;26398127;1;1;0
26389170;26384598;0;1;1
26390164;26398823;1;1;1
26391301;26383197;0;1;1
26391586;26410843;1;1;1
26396577;26426207;1;1;1
26396942;26404521;1;1;1
26397219;26398535;0;1;1
26399698;26445629;1;1;1
26400249;26387812;1;1;1
26401135;26408409;1;1;1
26401200;26402841;1;1;1
26404447;26408047;1;1;1
26404668;26395501;0;1;1
26404836;26439767;1;1;1
26405034;26419427;1;1;1
26405053;26401135;1;1;1
26405053;26408409;1;1;1
26406261;27391465;0;1;0
26407600;26389021;0;1;1
26412036;26854901;0;1;0
26416962;26386020;1;1;1
26416981;26404508;0;1;0
26418192;26437089;0;1;1
26419150;26428551;1;1;0
26420191;26388093;1;1;0
26420575;26431762;0;1;1
26420604;26442251;1;1;1
26421387;26405817;1;1;1
26422013;26413450;1;1;1
26422569;26438246;1;1;0
26423121;26208857;1;1;1
26424926;26409835;1;1;1
26428987;26432492;1;1;1
26431779;27003138;0;1;1
26433852;26388213;1;1;0
26433852;26398127;1;1;0
26434094;26449361;1;1;1
26438496;26387311;1;1;1
26438877;26436320;1;1;1
26439620;26506952;0;1;1
26441282;26406706;1;1;1
26442668;26414153;1;1;0
26449325;26385942;0;1;1
26450317;26406628;1;1;1
26451887;26424542;0;1;1
26457369;26993646;0;1;0
26460092;26552423;0;1;0
26460411;26697049;0;1;1
26460921;26536855;0;1;1
26461699;22375898;0;1;0
26461946;26377276;0;1;1
26463193;27196799;0;1;0
26463770;25781070;0;1;1
26501042;26515551;1;1;1
26502549;26504665;0;1;1
26504257;26503584;0;1;0
26508378;26512478;0;1;1
26509408;26502032;1;1;1
26510189;27028982;0;1;1
26510598;26520578;0;1;1
26511185;26508603;0;1;1
26511445;26170401;0;1;1
26518451;26507080;1;1;0
26519328;26387108;0;1;0
26519495;26499649;1;1;1
26519642;26505406;1;1;1
26519793;26518825;1;1;1
26521173;26506014;0;1;0
