mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
20591410;27404100;0;1;0
20592248;26910636;0;1;1
20592248;27635990;0;1;1
20592502;7238168;0;1;1
20592502;26780823;0;1;0
20592583;19632226;0;1;1
20592736;26818049;0;1;0
20592741;25958327;0;1;1
20592741;27359536;0;1;0
20592938;14666752;0;1;1
20593025;26205071;0;1;1
20593367;11600077;0;1;0
20593404;25681038;0;1;0
20593555;25882898;0;1;1
20593837;8556068;0;1;0
20594366;5907987;0;1;1
20594892;26852742;0;1;1
20596050;26148398;0;1;1
20596249;26093211;0;1;0
20596384;1904193;1;1;1
20596492;26915666;0;1;0
20598012;12108091;0;1;1
20598260;1146625;0;1;1
20598260;27634460;0;1;1
20598405;1486618;0;1;0
20598649;456996;0;1;1
20598657;26615252;0;1;0
20599307;26337727;0;1;1
20600246;26229843;0;1;1
20600484;17202285;0;1;0
20600484;27346252;0;1;0
20600816;26176242;0;1;1
20600847;26660939;0;1;0
20600848;26348135;0;1;0
20601120;26889743;0;1;1
20601922;25243918;0;1;0
20601923;35079;0;1;0
20602345;25539947;0;1;1
20602762;26346355;0;1;0
20602840;7568503;0;1;1
20603081;27629522;0;1;0
20603162;4882966;1;1;1
20603292;25692214;0;1;1
20603866;26265960;0;1;0
20604691;26348925;0;1;1
20604787;26439718;0;1;0
20605681;26179685;0;1;1
20605681;26200860;0;1;1
20605710;25903104;0;1;0
20606309;26662057;0;1;0
20606432;18061297;0;1;1
20606634;11793254;0;1;0
20607197;26777878;0;1;0
20607493;25302857;0;1;1
20607493;26345442;0;1;1
20607667;27487445;0;1;0
20607909;1907424;0;1;1
20607909;26093629;0;1;1
20607950;22467616;0;1;0
20609085;6539847;0;1;0
20611613;27114474;0;1;0
20612708;2832790;0;1;1
20612708;26184606;0;1;1
20613405;25192157;0;1;1
20613405;25290341;0;1;1
20615071;25482179;0;1;1
20615639;13375068;1;1;1
20615954;26397644;0;1;0
20616000;25699139;0;1;1
20617165;26569569;0;1;0
20618180;15276968;1;1;1
20618180;24052863;0;1;1
20618887;25401345;0;1;1
20618987;26635038;0;1;0
20619107;25920960;0;1;0
20619614;26679116;0;1;0
20619945;17160506;0;1;1
20620217;27047037;0;1;0
20620479;26764300;0;1;1
20621504;6862491;0;1;0
20621757;25955463;0;1;0
20621934;25876802;0;1;1
20623586;25260770;0;1;0
20623922;25312312;0;1;1
20624157;9712491;0;1;0
20624157;25781241;0;1;0
20624821;8300275;0;1;1
20624821;26984874;0;1;0
20624831;7908121;1;1;0
20625534;3030638;1;1;0
20625767;27231982;0;1;1
20625821;27634261;0;1;0
20625860;27225555;0;1;1
20626361;8037561;0;1;0
20626836;26031755;0;1;0
20626888;25349526;0;1;1
20627597;26312007;0;1;1
20628004;26087225;0;1;0
20628501;26390877;0;1;1
20628901;25687474;0;1;0
20629503;26291048;0;1;0
20629645;8687845;0;1;1
20629871;21306439;0;1;0
20629887;25315446;0;1;1
20630366;26357431;0;1;1
20630405;21588128;0;1;1
20631099;5390376;0;1;1
20631121;19650867;0;1;0
20632033;14119067;0;1;1
20632944;26185943;0;1;0
20632944;26215734;0;1;0
20633155;25573210;0;1;0
20633288;10049595;0;1;1
20634552;25363705;0;1;1
20634773;27204038;0;1;1
20635207;26552160;0;1;1
20635258;11151665;0;1;0
20635589;5836957;0;1;0
20636216;25537127;0;1;0
20636470;27342348;0;1;0
20636845;4865501;0;1;1
20637602;3743509;0;1;1
20637714;26292018;0;1;1
20638098;10598220;0;1;0
20638820;26397790;0;1;0
20639542;26863402;0;1;0
20639546;16387959;0;1;1
20640021;2197347;0;1;0
20640021;27193355;0;1;0
20641142;9444467;0;1;1
20642126;25884580;0;1;0
20642360;24144329;0;1;0
20643700;26398691;0;1;1
20643833;9778804;0;1;1
20643842;18406288;1;1;1
20643916;22283522;0;1;1
20644427;24242745;0;1;1
20644719;14610399;0;1;1
20645871;6336156;0;1;1
20646034;11844044;0;1;0
20646520;16907604;1;1;1
20646739;17486782;0;1;0
20646809;25883888;0;1;1
20647560;18780620;0;1;0
20648136;26365326;0;1;1
20648298;3789000;0;1;0
20648429;26733991;0;1;0
20648680;26414213;0;1;1
20648902;17722534;0;1;1
20649798;26640511;0;1;1
20650563;25320160;0;1;1
20650854;894555;0;1;0
20651762;26107918;0;1;1
20652048;3239823;0;1;0
20652048;22653499;0;1;0
20652048;25774683;0;1;0
20652048;26812539;0;1;0
20652455;8539406;0;1;1
20652802;17144680;0;1;0
20652802;24477197;0;1;0
20652844;23603875;0;1;1
20653776;25719091;0;1;0
20653840;25661649;0;1;0
20654951;25957337;0;1;1
20655583;25268029;0;1;1
20657082;26891493;0;1;1
20657301;27199115;0;1;0
20658007;25877057;0;1;1
20658694;18849278;0;1;1
20658878;22014251;0;1;0
20659040;25210795;0;1;0
20659040;26351818;0;1;0
20659900;7293012;0;1;1
20660573;26440927;0;1;1
20660631;25187424;0;1;1
20660631;25724379;0;1;1
20660631;26637865;0;1;1
20661499;26353871;0;1;1
20662284;25252383;0;1;1
20662923;5149983;0;1;0
20663174;25215633;0;1;1
20663926;26499447;0;1;1
20664228;25887180;0;1;1
20664417;20231560;1;1;1
20664713;26401752;0;1;0
20665239;26600536;0;1;0
20665239;27361599;0;1;0
20666668;4082533;0;1;1
20666668;26741089;0;1;1
20667135;26208192;0;1;0
20667565;25583708;0;1;1
20667732;12554127;0;1;1
20667900;26287897;0;1;1
20668063;24414475;0;1;1
20668143;26021278;0;1;1
20668499;11025349;0;1;0
20668567;27633086;0;1;0
20669067;26345258;0;1;0
20670136;26622099;0;1;0
20670136;27625654;0;1;0
20670488;8564608;0;1;1
20670959;25729401;0;1;0
20671225;10625085;1;1;0
20671420;26500927;0;1;0
20672156;10887258;0;1;0
20672367;22619128;0;1;0
20672601;12081684;0;1;0
20673169;25287135;0;1;0
20673318;10595327;0;1;1
20673445;25898532;0;1;0
20673799;27220913;0;1;1
20673921;26784303;0;1;0
20674046;27018363;0;1;0
20674129;26209961;0;1;0
20674455;6863264;0;1;1
20674455;25393676;0;1;1
20674663;26882291;0;1;0
20674824;25678423;0;1;0
20674967;14458721;0;1;1
20674967;26634979;0;1;1
20675151;26651427;0;1;1
20675622;21047873;0;1;1
20675842;25728011;0;1;0
20676554;27631535;0;1;0
20676724;26654475;0;1;1
20676728;26739877;0;1;1
20676742;23015751;1;1;1
20677076;26825087;0;1;0
20677377;25261152;0;1;1
20677466;14667182;0;1;0
20677630;24189130;0;1;1
20677888;25418891;0;1;1
20678007;26251196;0;1;1
20678153;2313320;0;1;1
20678347;3756476;0;1;1
20678663;26563670;0;1;0
20678932;26749907;0;1;1
20678932;26833580;0;1;1
20679037;26852110;0;1;0
20679165;25176246;0;1;1
20679254;12620906;1;1;1
20679254;13411399;0;1;1
20679804;19420137;0;1;0
20679804;25574141;0;1;0
20679898;26545147;0;1;0
20680461;26287300;0;1;0
20680701;25565379;0;1;0
20680701;25988256;0;1;0
20680707;13455787;0;1;0
20680715;26786851;0;1;1
20680918;15528657;0;1;1
20681391;25987276;0;1;0
20681461;26200940;0;1;1
20681761;15938848;0;1;1
20682495;27631980;0;1;1
20683337;15659386;0;1;0
20683426;9058038;0;1;0
20684669;20944802;1;1;1
20685519;2979057;0;1;1
20686006;25919889;0;1;1
20686007;5299796;1;1;1
20686247;7062505;0;1;0
20686294;26111246;0;1;1
20686683;5094165;0;1;0
20687220;26338393;0;1;1
20687530;9964164;0;1;1
20687582;14330251;0;1;0
20687708;18621040;0;1;0
20687730;26290576;0;1;0
20687787;20886962;0;1;0
20687793;4365966;0;1;0
20688334;4210936;0;1;1
20688334;17994641;0;1;1
20688400;26417361;0;1;0
20688400;27628736;0;1;0
20688442;11278582;1;1;1
20688702;24725335;0;1;0
20688774;26198516;0;1;0
20688941;25689836;0;1;0
20689065;26325409;0;1;0
20689282;27626244;0;1;1
20689551;4066312;0;1;0
20690722;26541488;0;1;0
20690722;27550738;0;1;0
20690789;16951456;0;1;1
20691241;25264594;0;1;0
20691596;26726224;0;1;1
20691640;26625097;0;1;1
20691719;26425047;0;1;0
20692308;25216468;0;1;0
20692526;16276799;0;1;0
20693666;22231379;0;1;1
20693913;25928051;0;1;1
20693996;3168333;0;1;0
20694139;26180950;0;1;0
20694139;26199938;0;1;0
20694415;25403889;0;1;0
20694452;14119519;0;1;0
20695185;10395956;0;1;1
20695725;27001462;0;1;0
20695889;26226707;0;1;1
20696030;17139823;0;1;1
20696721;3294324;0;1;0
20696777;25362963;0;1;1
20696777;26183471;0;1;1
20696777;26793836;0;1;0
20697063;26322033;0;1;0
20697139;21626045;0;1;1
20697263;16889022;0;1;1
20697263;23526148;0;1;1
20697355;21883889;0;1;1
20697468;25537860;0;1;1
20697478;739757;0;1;1
20698226;26185070;0;1;0
20698226;27021654;0;1;0
20698227;27636457;0;1;0
20698448;2137682;0;1;0
20698448;23839518;0;1;0
20698460;26142376;0;1;1
20698507;6981641;0;1;1
20698507;25530144;0;1;0
20698741;9382799;0;1;1
20698741;25234725;0;1;1
20699499;2678495;0;1;0
20699626;13017816;0;1;0
20699626;26309927;0;1;0
20699658;26753891;0;1;1
20700581;27479915;0;1;1
20700770;25669881;0;1;1
20700781;22201045;0;1;0
20700782;25277352;0;1;0
20701598;1888810;0;1;0
20701724;26139454;0;1;1
20702501;26408773;0;1;0
20702586;15331754;0;1;0
20703051;26062597;0;1;1
20704205;26008701;0;1;1
20704400;16664729;0;1;0
20704596;26692146;0;1;0
20705274;26861021;0;1;0
20705309;25481017;0;1;0
20705698;27018635;0;1;0
20705786;448082;0;1;1
20705786;24978115;1;1;1
20706484;24545706;1;1;0
20706842;3387391;0;1;1
20706842;26691142;0;1;1
20706874;364924;0;1;0
20706894;26275689;0;1;0
20708080;15344527;0;1;0
20708186;26288080;0;1;1
20708186;27626986;0;1;1
20708462;26655139;0;1;1
20708503;18184273;0;1;0
20708633;26169431;0;1;1
20709785;25650749;0;1;1
20709785;25877953;0;1;1
20709821;26310621;0;1;1
20710519;9568404;0;1;0
20710759;26827830;0;1;1
20710804;25919398;0;1;0
20710977;25156196;0;1;0
20711372;26567837;0;1;0
20711449;22792280;1;1;0
20712924;4551183;0;1;0
20713092;10031760;1;1;1
20713345;20307782;0;1;0
20714554;26712872;0;1;1
20715167;21613489;0;1;1
20715522;11257387;0;1;1
20715557;20591810;1;1;1
20716728;25725350;0;1;1
20716807;25776617;0;1;0
20717329;6648132;0;1;1
20717366;26419109;0;1;1
20718322;26200444;0;1;0
20720836;25352023;0;1;1
20720836;26796442;0;1;0
20720941;25721499;0;1;0
20721222;1449210;0;1;1
20721520;7065248;0;1;1
20721620;26124880;0;1;1
20721747;25582190;0;1;1
20721964;11066411;0;1;1
20722045;8672301;1;1;0
20722373;18145948;0;1;1
20722373;26680410;0;1;1
20723557;25589892;0;1;1
20723947;13034481;1;1;0
20723947;27634493;0;1;0
20724372;1268950;0;1;1
20725249;26914077;0;1;0
20725287;18833673;1;1;1
20726364;12563278;0;1;1
20726435;25316330;0;1;1
20726690;5257782;0;1;1
20728012;27026362;0;1;0
20728339;26601294;0;1;0
20728727;13916884;0;1;1
20728814;25242470;0;1;1
20729146;9734492;0;1;1
20729276;9986633;0;1;0
20729276;26374953;0;1;0
20729357;2174149;0;1;1
20729553;26638981;0;1;1
20729935;17284547;0;1;0
20729935;26852172;0;1;0
20730125;26888151;0;1;0
20730661;26228166;0;1;0
20730784;20305810;0;1;1
20730831;4556841;0;1;1
20731190;1106828;0;1;0
20731190;26314581;0;1;0
20731190;26892256;0;1;0
20731955;9502650;0;1;1
20732009;26995744;0;1;0
20732516;27126646;0;1;0
20733305;25991529;0;1;1
20734027;4356298;0;1;0
20734148;26436618;0;1;1
20734678;8920;0;1;0
20735158;26344288;0;1;0
20735349;26023605;0;1;0
20735358;26200449;0;1;1
20735358;27111278;0;1;0
20735740;2308506;1;1;0
20736171;8405899;0;1;1
20736178;1547778;0;1;1
20736255;25355873;0;1;1
20737324;25231378;0;1;0
20737821;1229615;0;1;1
20738104;765575;0;1;1
20738387;27577101;0;1;0
20738478;1223809;0;1;0
20739635;27386788;0;1;0
20740204;26333326;0;1;0
20741250;21344688;0;1;1
20741250;25937042;0;1;1
20741877;26848491;0;1;0
20742100;26086516;0;1;1
20743069;26789150;0;1;1
20743233;4087563;0;1;0
20743445;18173996;1;1;1
20743445;26827842;0;1;1
20743520;26031843;0;1;0
20744316;5911877;0;1;1
20744316;18047858;0;1;1
20744714;25437603;0;1;0
20744804;26523613;0;1;0
20745423;27219169;0;1;0
20745467;9981655;1;1;0
20745604;7554670;0;1;0
20745674;25228575;0;1;1
20745844;26812798;0;1;1
20745977;16798198;0;1;1
20747077;4591208;0;1;1
20747466;6428766;0;1;1
20747466;11374307;0;1;1
20747466;26878682;0;1;1
20747473;6192516;0;1;0
20748274;26743785;0;1;0
20748301;25854296;0;1;1
20748301;26354643;0;1;1
20748692;19351205;0;1;0
20748692;25187081;0;1;0
20748692;25698703;0;1;0
20749099;26568285;0;1;1
20749139;26323834;0;1;0
20749140;26602676;0;1;0
20750686;26811546;0;1;0
20750710;21596327;0;1;1
20751556;17193038;0;1;0
20751556;25929429;0;1;0
20752875;26833532;0;1;1
20752966;26597581;0;1;0
20753471;26094228;0;1;0
20754787;13629219;0;1;1
20755088;3159547;0;1;1
20755426;2029079;0;1;0
20757190;11949210;0;1;0
20757190;25359445;0;1;0
20757290;26357463;0;1;0
20757570;26336255;0;1;1
20757660;18681158;0;1;1
20757660;25374054;0;1;1
20757957;25960043;0;1;0
20757957;26250931;0;1;1
20758120;19517934;0;1;1
20758175;26686523;0;1;0
20759614;17939973;0;1;0
20760047;25658541;0;1;1
20760134;25444791;0;1;1
20760141;25545076;0;1;1
20760376;9607959;0;1;0
20760679;26166874;0;1;0
20760845;26549626;0;1;1
20761089;26229177;0;1;1
20761149;24788197;0;1;0
20761174;21882797;0;1;0
20761264;1034517;0;1;1
20761674;26209934;0;1;0
20762147;3855208;0;1;1
20763222;26555175;0;1;0
20763265;15955761;1;1;1
20763577;1306585;0;1;0
20763734;26773919;0;1;1
20764341;26855950;0;1;1
20764570;6817095;0;1;1
20764570;20473086;0;1;0
20764603;25772744;0;1;1
20764609;8182186;0;1;0
20764609;26835780;0;1;0
20765432;25396729;0;1;1
20765454;293174;0;1;1
20765839;17803682;0;1;0
20765839;25433705;0;1;0
20766210;25998400;0;1;1
20766210;26582755;0;1;1
20766580;25999246;0;1;0
20766916;26252274;0;1;0
20766972;26564248;0;1;0
20769100;594498;0;1;0
20769100;26643213;0;1;0
20769320;8398682;0;1;0
20769342;26884632;0;1;0
20769493;26772724;0;1;1
20770173;1610725;0;1;1
20770483;15269904;0;1;1
20770653;26811116;0;1;0
20770947;26346100;0;1;0
20771078;25167728;0;1;0
20771078;26809521;0;1;0
20772990;21797012;0;1;0
20772990;25903329;0;1;0
20773413;25589997;0;1;0
20773418;21671906;1;1;0
20773860;22467703;0;1;1
20774004;26779080;0;1;1
20774472;25195921;0;1;0
20774524;4882777;0;1;0
20774828;3187660;0;1;1
20775257;1121815;0;1;1
20775350;8030987;0;1;1
20775350;13224515;0;1;1
20775729;24742493;0;1;1
20775857;26568610;0;1;1
20777166;26039180;0;1;1
20777637;25241180;0;1;1
20777742;25898227;0;1;1
20778170;8943452;0;1;1
20778255;14462341;1;1;1
20778255;17768552;0;1;1
20778255;24609074;1;1;0
20778285;26699050;0;1;1
20778819;22364536;0;1;1
20778912;13008510;0;1;0
20779488;25482947;0;1;0
20779647;9774073;0;1;1
20780302;26315574;0;1;1
20780372;26038526;0;1;1
20780402;19233267;0;1;0
20781185;26020728;0;1;0
20781265;26148864;0;1;0
20781485;16912036;0;1;1
20781485;26024996;0;1;0
20781844;15369218;0;1;1
20782221;27016788;0;1;0
20783125;26167027;0;1;0
20783168;26088073;0;1;0
20783733;25546583;0;1;1
20785517;19347091;0;1;0
20786410;25906668;0;1;0
20786525;7486995;1;1;1
20787134;20162854;0;1;0
20787609;17330228;0;1;1
20787757;25541119;0;1;0
20788010;23118868;0;1;1
20788010;25394875;0;1;1
20788010;25899070;0;1;1
20788365;26004584;0;1;0
20789004;9102824;0;1;0
20789657;25720238;0;1;1
20789824;26800150;0;1;1
20791196;16378242;1;1;1
20791496;26195955;0;1;1
20791496;26215651;0;1;1
20791664;5269688;1;1;1
20791664;9600928;0;1;1
20791779;25678551;0;1;1
20791900;749386;0;1;0
20791900;22407203;0;1;0
20792012;26371061;0;1;0
20792276;25435531;0;1;0
20793729;25208311;0;1;0
20794188;25446985;0;1;1
20794742;25165701;0;1;0
20795784;27623591;0;1;0
20795785;26696456;0;1;1
20796407;25360128;0;1;1
20796976;27109832;0;1;0
20797232;26191663;0;1;0
20797515;26912459;0;1;1
20797530;9646003;0;1;1
20797530;26779632;0;1;1
20798649;26832546;0;1;1
20799050;16485461;0;1;1
20799458;20295174;0;1;1
20799458;25172701;0;1;1
20799894;25254875;0;1;1
20800648;25883161;0;1;0
20800648;27624850;0;1;0
20801026;25192058;0;1;1
20801351;26669878;0;1;0
20801351;26702889;0;1;0
20801713;26089693;0;1;0
20802344;25774617;0;1;0
20803171;7238633;0;1;0
20803171;26422111;0;1;0
20803464;26580478;0;1;1
20803889;26518812;0;1;1
20804011;25727819;0;1;1
20804011;25733177;0;1;1
20804479;26599385;0;1;1
20804824;26505757;0;1;0
20805635;26193911;0;1;1
20805641;25192942;0;1;1
20805847;15700801;0;1;1
20806205;2836822;0;1;1
20806336;19758216;0;1;1
20806485;25193447;0;1;0
20807852;12586991;0;1;1
20808295;11830230;0;1;0
20808412;25533667;0;1;1
20809070;2091184;0;1;1
20809812;27050198;0;1;1
20809896;13352320;0;1;0
20810531;25952639;0;1;0
20811672;17922850;0;1;1
20812172;27383293;0;1;0
20812173;26633285;0;1;0
20812818;25279277;0;1;0
20813112;15512624;0;1;0
20813310;26115853;0;1;1
20813400;26092476;0;1;0
20813639;10076209;0;1;1
20813639;25729183;0;1;1
20814295;26210798;0;1;1
20816573;25676088;0;1;1
20816810;25685389;0;1;0
20816867;16495043;0;1;0
20817460;4940806;0;1;1
20818218;27623965;0;1;0
20818538;10655505;0;1;1
20818538;26745681;0;1;1
20818785;26841736;0;1;1
20819358;26219411;0;1;0
20819410;11951716;0;1;0
20819805;1069030;0;1;0
20819852;7467995;1;1;1
20819852;22754052;1;1;1
20819857;25923465;0;1;1
20819967;25882233;0;1;1
20820295;5208722;1;1;1
20820531;26653914;0;1;1
20820538;10631486;0;1;1
20821151;27214655;0;1;0
20821523;25912632;0;1;1
20821990;25677675;0;1;1
20821990;26509029;0;1;1
20822369;26748484;0;1;1
20822989;6836329;1;1;1
20823025;27001888;0;1;1
20823363;23592881;0;1;0
20823504;1904192;0;1;1
20823625;26501395;0;1;0
20824420;27631168;0;1;0
20824670;25184150;0;1;1
20824988;21585263;0;1;1
20825444;26033435;0;1;1
20826194;26132612;0;1;0
20826277;17421930;0;1;1
20826515;26895529;0;1;1
20826762;19703127;0;1;0
20826762;26591769;0;1;0
20828087;27211518;0;1;1
20828184;24032157;1;1;1
20828241;23672455;0;1;0
20828241;27220651;0;1;0
20830220;25918171;0;1;0
20830265;3373706;0;1;1
20830346;22599330;0;1;1
20830346;26228066;0;1;0
20830346;26881909;0;1;1
20830758;26152784;0;1;0
20830758;27216345;0;1;0
20831345;26718228;0;1;1
20831427;9934622;0;1;1
20831701;27366191;0;1;0
20831859;786215;0;1;1
20832330;15854983;0;1;1
20832450;26902818;0;1;1
20832662;26807014;0;1;0
20833053;18326806;0;1;0
20833593;25999343;0;1;1
20834165;24702079;0;1;1
20834679;10756320;0;1;0
20834679;20166775;0;1;0
20835379;17463423;0;1;0
20835379;26348429;0;1;0
20835558;27368750;0;1;0
20835559;26798108;0;1;1
20835919;4302698;0;1;0
20835919;18965991;0;1;0
20836503;5815261;0;1;0
20836503;26206098;0;1;0
20837043;6735028;0;1;1
20837352;17434405;1;1;1
20837466;10325522;0;1;1
20837466;26018396;0;1;1
20838393;26288000;0;1;0
20838466;10670533;0;1;0
20838930;4405707;0;1;1
20839564;7869951;0;1;1
20839875;25668422;0;1;0
20839937;21784568;0;1;0
20840722;26655846;0;1;0
20840838;26421968;0;1;1
20841089;26437302;0;1;0
20841574;9806172;0;1;0
20841574;25189466;0;1;0
20841985;26846142;0;1;0
20842323;8884222;0;1;0
20842325;10538357;0;1;0
20842368;27001089;0;1;0
20842570;3668072;0;1;1
20842807;26661520;0;1;1
20842843;278077;0;1;0
20842884;26295554;0;1;1
20842929;5542741;0;1;1
20842977;26599465;0;1;1
20843223;13454656;0;1;1
20843320;14702232;0;1;0
20843320;27198716;0;1;0
20843366;3823012;0;1;0
20843464;9484061;0;1;0
20843464;26361776;0;1;0
20843548;11440556;0;1;0
20844708;26802657;0;1;0
20845011;26828809;0;1;0
20845011;27622579;0;1;0
20846153;26092247;0;1;0
20847423;25244552;0;1;1
20847613;18845444;0;1;1
20847684;26810192;0;1;0
20847937;26170755;0;1;0
20848344;25315579;0;1;1
20849466;18932570;0;1;0
20849466;20688514;0;1;0
20849466;26214153;0;1;0
20849801;5284561;0;1;0
20849801;6273876;0;1;0
20849889;16566619;1;1;1
20850006;26750029;0;1;1
20850131;26809238;0;1;0
20850212;25844667;0;1;1
20851029;21919297;1;1;1
20851597;11225673;0;1;1
20853263;25535901;0;1;0
20854543;26419316;0;1;0
20855090;26120509;0;1;1
20855703;716940;0;1;0
20855822;4183488;0;1;0
20856095;25880772;0;1;1
20856294;25916652;0;1;1
20856730;27630422;0;1;0
20857407;25878273;0;1;1
20857415;26218279;0;1;1
20857625;3408391;1;1;0
20857837;220450;0;1;1
20857837;26187329;0;1;1
20858008;26331837;0;1;1
20858519;25302883;0;1;1
20858726;7818036;0;1;0
20859922;25876805;0;1;1
20862312;26187016;0;1;0
20862516;8452356;0;1;1
20863003;26634735;0;1;1
20863014;9599022;0;1;0
20863055;26557159;0;1;1
20863269;26837724;0;1;1
20863608;25260365;0;1;0
20863608;25423105;0;1;0
20863647;26736247;0;1;1
20863647;27623708;0;1;0
20864085;15335996;0;1;1
20864817;13079219;0;1;1
20865140;26997309;0;1;0
20865209;21710556;0;1;1
20865300;25543521;0;1;0
20866155;26298766;0;1;1
20866665;27369784;0;1;1
20869525;8544573;0;1;1
20870405;17665706;1;1;0
20871041;26004564;0;1;0
20872157;13697020;0;1;1
20872493;15531705;0;1;0
20872493;22074987;0;1;0
20872493;26668018;0;1;0
20872524;27118700;0;1;1
20872628;26875366;0;1;1
20873258;26523175;0;1;1
20873754;25421362;0;1;1
20874820;724014;0;1;0
20874832;25536045;0;1;1
20875242;1773423;0;1;0
20875350;26793327;0;1;0
20875756;26746347;0;1;1
20876559;26209423;0;1;0
20877068;18164882;0;1;0
20877266;19786822;0;1;1
20877516;19911342;1;1;1
20877625;630055;0;1;0
20877625;7033336;0;1;0
20877625;17691983;0;1;0
20877625;26030774;0;1;0
20877625;26093837;0;1;0
20878120;27014341;0;1;0
20878224;758958;0;1;0
20878224;25719705;0;1;0
20878667;26032491;0;1;0
20879561;26731579;0;1;1
20881331;26384639;0;1;0
20881688;4151172;0;1;1
20881968;9060053;0;1;1
20882379;20164305;1;1;1
20882379;25672306;0;1;1
20882706;26911101;0;1;1
20882811;26655582;0;1;0
20883555;15133458;0;1;0
20883560;25335875;0;1;1
20883640;19981014;0;1;1
20883640;26712839;0;1;1
20884083;25207864;0;1;1
20884788;14366245;0;1;1
20885216;26357619;0;1;0
20885515;18846577;0;1;0
20885659;27632968;0;1;0
20886311;6308803;0;1;1
20886775;26207757;0;1;0
20887093;26250306;0;1;0
20887337;26523115;0;1;1
20888112;26663456;0;1;1
20888444;14982516;0;1;1
20888444;25236026;0;1;1
20888492;20571750;1;1;1
20888891;26171880;0;1;1
20889062;13972137;0;1;0
20889062;25200951;0;1;0
20889225;26622003;0;1;0
20889521;26251841;0;1;0
20889521;26273440;0;1;0
20889992;26291557;0;1;0
20890051;7722605;0;1;1
20890051;17869611;0;1;1
20891843;5617479;0;1;0
20893362;25928630;0;1;1
20893369;24178935;0;1;0
20893535;11722278;0;1;1
20893781;26861241;0;1;1
20894692;26422335;0;1;0
20894975;26184866;0;1;0
20895280;1453429;0;1;1
20895437;26571260;0;1;1
20895731;26651985;0;1;0
20896664;9443265;0;1;0
20896664;25299680;0;1;0
20896664;26219750;0;1;0
20896703;6111747;0;1;0
20896703;24601259;1;1;0
20897103;3964252;0;1;1
20897255;27030596;0;1;1
20897306;14403686;0;1;1
20897480;22050961;0;1;1
20897515;18370607;0;1;1
20898272;7467936;0;1;0
20898361;7041756;0;1;1
20898824;26605217;0;1;0
20899089;18099426;0;1;0
20899119;7270306;0;1;1
20900037;27624271;0;1;0
20900256;25649997;0;1;0
20900920;25549284;0;1;1
20901289;26857408;0;1;1
20901525;7629484;0;1;1
20903137;10070515;0;1;0
20903137;12864051;0;1;0
20903838;3165199;0;1;1
20903838;5435389;0;1;1
20903904;24188935;1;1;1
20903954;26666112;0;1;1
20905430;23615645;0;1;1
20905546;27049510;0;1;0
20905692;21076612;0;1;1
20905955;6720510;0;1;1
20905955;10919491;0;1;0
20906079;27232031;0;1;0
20906118;26751150;0;1;0
20907193;21803447;0;1;0
20907193;27546557;0;1;0
20907231;25229516;0;1;0
20907562;15542221;0;1;0
20909014;26889315;0;1;1
20909751;26207615;0;1;0
20910482;25691036;0;1;0
20910582;8295186;1;1;1
20910742;27635525;0;1;0
20910787;25932883;0;1;1
20910823;19170722;0;1;0
20911227;26504553;0;1;0
20913842;26029738;0;1;1
20913915;26086495;0;1;0
20913946;5052577;0;1;1
20914155;922510;1;1;1
20914810;25305673;0;1;0
20914946;26376192;0;1;1
20916124;26791382;0;1;0
20916646;26408548;0;1;0
20916720;26181501;0;1;1
20917371;25910495;0;1;0
20917510;26832808;0;1;0
20917510;26848750;0;1;1
20917595;26998212;0;1;0
20917835;13476673;0;1;0
20917880;25333622;0;1;1
20917880;27622502;0;1;0
20918428;25375521;0;1;1
20918485;26451404;0;1;0
20918607;4028397;0;1;1
20918792;27624548;0;1;0
20919156;13155418;0;1;1
20919156;26194501;0;1;1
20919340;27029836;0;1;0
20919556;26411014;0;1;0
20919600;25383034;0;1;1
20919743;4118410;0;1;1
20919963;25153704;0;1;1
20920234;22952516;1;1;0
20920530;27045938;0;1;0
20920614;26257315;0;1;1
20920713;17313447;0;1;0
20920730;27009618;0;1;1
20920898;26888765;0;1;0
20921115;8660144;0;1;0
20921115;20220072;0;1;0
20921115;21668632;0;1;1
20921140;870338;0;1;1
20922606;25941338;0;1;0
20922700;25905058;0;1;0
20922782;27040114;0;1;1
20923050;3695582;0;1;1
20923301;20178978;0;1;1
20923301;26686696;0;1;1
20923506;25241694;0;1;0
20923592;3472845;0;1;0
20923783;25377443;0;1;0
20923876;17656380;0;1;0
20923876;19393510;1;1;0
20924245;18583703;0;1;0
20924380;26719999;0;1;1
20924750;17076946;0;1;0
20924864;25663207;0;1;1
20924970;25279430;0;1;1
20925113;10002935;0;1;0
20925113;19516381;0;1;0
20925598;26149329;0;1;0
20925598;26181672;0;1;0
20925598;26662223;0;1;0
20925598;26692833;0;1;0
20925598;26863670;0;1;0
20925641;26773291;0;1;0
20925648;26655856;0;1;1
20925824;26732995;0;1;0
20926010;480975;0;1;1
20926037;25908915;0;1;1
20926388;26626192;0;1;0
20926580;27394885;0;1;1
20927637;25564018;0;1;1
20927757;14271206;0;1;0
20927757;25359437;0;1;1
20927757;25995903;0;1;0
20927939;26593050;0;1;0
20928380;20473915;0;1;0
20928512;12070862;0;1;0
20928961;26570123;0;1;0
20929330;6622232;0;1;0
20931570;25265062;0;1;1
20931696;25530116;0;1;1
20931735;26206685;0;1;0
20932573;1701004;0;1;1
