mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
598000;9060;711000000133
598326;8105;811000000133
598607;52;131000000133
599065;14212;711000000133
599765;12547;231000000133
600191;448;131000000133
600641;10506;231000000133
600693;2508;611000000133
601634;16732;611000000133
601770;1504;351055022132
601795;2109;131000000113
601883; ; 
602001;22113;131000000133
602783;8255;131000000133
602926;9060;361064001133
603717;7331;451058034133
603749;3165;231000000133
603925;1471;811000000133
603929;9604;711000000133
604846;10704;411000000133
605139;10455;811000000133
605835;8629;361064001113
605940;2934;231000000133
606296;9827;351056027133
606999;8617;131000000113
607320;3328;131000000133
608385;1518;411000000133
608677;22191;131000000133
609281;2635;431000000133
610068;25929;131000000133
610321;14397;711000000133
610514;8519;411000000133
610576;10699;431000000233
611184;1864;131000000133
611187;2948;811000000131
612015;5219;131000000133
612131;1917;511000000131
612453;24878;361061003133
612831;9926;331000000133
614325;8500;131000000131
614500;2938;131000000133
614597;9140;131000000133
614763;280;231000000133
614768;4982;131000000132
614812;2124;811000000133
615106;5021;131000000133
615107;13185;131000000133
615157;24766;231000000131
615312;6846;131000000133
615869;9863;231000000133
616180;10640;811000000133
616439;20096;611000000133
617560;1422;131000000133
618297;5666;711000000131
618586;25369;131000000133
618985;7627;131000000123
619088;10565;211000000133
619534;10638;131000000133
619845;6754;131000000133
621234;9164;711000000133
621330;9347;341041002133
622084;286;231000000133
623111;2283;131000000133
623748;9634;711000000133
623904;11199;511000000133
624384;12588;511000000131
624634;10404;811000000133
624988; ; 
625735;10220;431000000123
625736;1217;611000000333
625854;1858;351053015133
626476;2934;231000000133
626670;8487;131000000112
628306;9194;511000000131
628677;8841;331000000133
628835;10334;711000000131
630282;25303;131000000131
630863;621;511000000133
632057;3313;131000000133
632306;14587;611000000133
632878;6038;411000000133
633263; ; 
633471;17746;131000000131
633600;25171;131000000131
633695;11201;611000000133
634195;1466;511000000133
634763;3739;371072007113
635127;2121;811000000111
635254;4353;131000000133
635304;2939;131000000133
635587;3163;131000000133
635759;16432;131000000133
636453;9405;231000000133
636795;5264;231000000133
637271;25238;431000000131
637423;3961;131000000133
637501;40038;511000000133
637590;4982;131000000132
637649;12547;341041005133
638076;10482;131000000131
638212;12810;811000000133
639086;14917;411000000133
639996;2935;431000000133
640624;3348;131000000133
640874;3110;131000000133
641058;8495;331000000133
641281;4531;231000000131
641744;10186;411000000131
642303;219;131000000133
642753;9209;131000000113
643940;5574;131000000133
644360;10001;511000000133
644361;6834;511000000133
644579;12111;131000000133
644634;24626;441041005133
644929;22415;341041005133
645384;9982;131000000131
645468;8928;711000000122
645932;24473;131000000133
646550;9328;361064008131
647444;109;711000000133
647916;9694;341041002133
648667;3998;131000000133
649847;9182;341041005133
649879;6751;441041005133
650038;31509;131000000133
651055;5663;351052010133
651137;2997;511000000132
651156;2125;511000000131
651369;22626;131000000133
652164;7;461061003133
652278;3003;231000000131
652294;31087;331000000133
652650;2486;331000000133
652844;25171;811000000131
652845;5342;811000000133
653331;18035;131000000133
653656;12838;711000000133
655040;9281;231000000133
656144;22191;131000000133
656415;10696;341041005133
656864;2444;131000000133
657065;20475;131000000133
657072;16945;711000000133
657135;4165;131000000133
657234;4165;231000000133
657272;7722;511000000133
658548;2205;131000000133
658987;4160;231000000133
659570;1864;131000000133
659691; ; 
660778;8108;431000000133
660781;1121;231000000133
660804;24878;231000000133
660968;11851;711000000133
661235;1502;131000000133
661639;10255;131000000133
661681;20230;131000000131
662012;2378;131000000133
662482;26324;331000000133
662713;2026;411000000133
662729;1518;611000000133
662893;4535;131000000131
663053;25543;511000000131
663796;12217;461064001133
664384;10248;351058035131
665386;8654;131000000133
665958;25047;311000000132
665982;9897;231000000133
666814;15809;331000000133
668122;1542;131000000133
668745;9082;131000000133
670030;5085;711000000131
670179;15720;131000000133
670347;8449;411000000133
671034;10544;361061003133
671442;1194;131000000133
671461;25509;431000000131
672216;8507;131000000131
672261;399;131000000133
672346;2456;811000000133
672399;15755;611000000133
673167;132;611000000133
673439;31116;131000000133
673875;14870;411000000133
673930;9474;131000000113
673931; ; 
674543;2420;711000000133
675443;2793;131000000131
676250;10405;341041005133
676751;9283;611000000233
676756;9527;611000000133
677045; ; 
677564;6754;811000000133
677952;25059;231000000132
678039;9754;131000000133
678856;12117;131000000133
679040;4712;231000000133
679202;10794;411000000133
679338;4165;131000000133
679444;9507;811000000113
679489;1014;811000000133
679652;25485;411000000132
679901;1300;171072007133
680631;25737;811000000133
681789; ; 
681862;9472;231000000133
682210;1503;131000000133
682256;13606;331000000133
682324;1464;231000000133
682414;24675;131000000133
682708;326;611000000133
682764;12244;231000000433
683005;12716;231000000133
683242;20139;131000000133
683607;25550;611000000133
683805;2736;411000000132
683851;25448;131000000233
684189;1422;131000000133
684753;9472;231000000133
686525;25462;311000000133
687191;6348;131000000133
687278;8411;131000000133
687477;6349;411000000133
687530;399;131000000133
687737;516;231000000133
688021;523;711000000133
688405; ; 
688524;24652;131000000133
688566;10152;611000000131
688816;5611;811000000133
689242;5393;231000000133
689262;16749;611000000133
689357;191;131000000133
689564;8487;331000000111
691205;25645;431000000133
691657;1755;441041005133
692326;5267;131000000133
693990;106;131000000133
694706;31495;331000000133
694756;123;411000000131
695146; ; 
695555;310;411000000133
695783;6269;371072007133
695935; ; 
696094;26044;811000000133
696132;6122;231000000133
696586;12658;471072007133
696971;22626;131000000133
697481;9646;131000000131
697581;11498;131000000133
698313;15588;411000000133
698619;12115;341041005133
699641;10541;131000000131
699830;9909;231000000133
699987;10830;131000000113
700727;41135;131000000133
701173;10832;131000000333
701871;2283;131000000133
701901;5664;511000000133
702804;9520;411000000131
704028;24329;811000000123
704055;1573;511000000133
704634;8954;331000000113
704785;712;711000000133
705203;9897;131000000133
705936;12062;451053014133
706092;9906;131000000133
706690;5697;131000000131
706739;2048;811000000113
706849;2938;131000000133
706925;11265;511000000133
707884;10727;131000000133
707936;10640;231000000133
707998;10711;131000000133
708772;8500;131000000131
709281;17638;411000000133
709526;9131;311000000133
709541;16434;131000000133
709721;1987;231000000132
709988;2939;131000000133
710270;15682;431000000131
710450;10832;131000000333
710874;16604;331000000133
712692;13145;451053015133
713377;7628;711000000113
715227;31495;331000000133
715409;40295;511000000133
715600;3387;131000000133
715765;611;131000000133
716276;12062;231000000133
716637;25475;411000000133
717451;14608;431000000133
718081;9900;341041005133
719193;536;411000000133
719569;14825;331000000133
719794;270;231000000133
719840;5658;131000000132
721096; ; 
721097;9781;131000000133
721479;12632;231000000133
721901;22265;711000000133
722642;12632;231000000133
722761;1213;611000000233
723400;22664;231000000133
723878;9909;131000000133
723899;20184;131000000133
724953;8429;131000000133
725049;1675;231000000133
725176;1472;711000000133
725478; ; 
725616;31388;131000000133
725996;1610;231000000132
726691;10526;231000000133
728291;25853;131000000133
728834;25028;611000000131
729396; ; 
729660;25171;131000000131
730292;8496;361061003133
730631;20427;711000000133
731466;14818;431000000133
731629;12945;811000000133
733953;12632;361064001133
734097;535;411000000133
736432;6124;811000000133
736849;11155;131000000133
737173;15759;231000000133
737436;7628;131000000113
737675;31074;231000000113
737879;14313;131000000133
738060;1362;371072007133
738191;13342;511000000132
740986;1923;611000000132
741819;8927;231000000113
742021;8521;311000000133
742200;10963;711000000133
742547;25899;131000000133
742678;7628;131000000113
742968;8348;811000000133
743472;4702;131000000133
743473;10675;711000000133
744187;7956;131000000133
744301;10697;231000000133
744346;10329;611000000133
744347;10640;611000000133
744348;1756;611000000131
744529;1371;331000000233
744957;1610;811000000132
745423;9942;341041005133
746185;5703;611000000133
747211;12710;411000000133
747256;6737;811000000133
748733;463;411000000133
749071;1863;511000000133
749330;16582;231000000133
749847;1515;131000000133
750118;22626;131000000133
750202;5021;131000000133
750546;5868;711000000131
751919;22418;711000000133
752124;6766;131000000133
752655;3742;131000000133
752838;4160;341041005133
752997;620;611000000133
753127;10083;811000000133
754772;10140;331000000133
755951;5568;131000000131
756295;9781;231000000133
756327;10697;231000000133
757595;4562;131000000133
757742;4576;511000000133
758572;1059;611000000133
758694;2013;131000000133
758800;11704;811000000133
760153;6053;411000000133
760475;5264;611000000133
762479;13342;611000000131
762845;1;131000000131
763128;1366;131000000133
763231;8603;351053015123
763308;8105;131000000133
763544;9863;231000000133
763601;4951;131000000133
764039;31262;711000000123
765382;4534;131000000131
765698;5654;711000000133
766444;24686;341041005133
767723;8487;811000000112
767763;10396;131000000133
767807;5831;711000000133
769244;14504;511000000131
769514;10377;311000000133
769602;10474;611000000233
770127;14868;811000000133
770173;8194;811000000133
771384;26274;131000000133
771771;1450;131000000133
772557;8495;131000000133
773143;26411;411000000133
773907;10493;331000000131
774096;530;231000000133
774491; ; 
774915;9177;231000000131
775121;24800;331000000133
775276;9077;711000000133
775468;15759;131000000133
775578;31153;231000000133
776087;9406;131000000123
776358;8425;231000000133
777446;431;231000000113
777825;10711;131000000133
778259;20508;611000000133
779122;292;511000000133
779530;2938;131000000133
781666;10456;361064008133
782811;9006;351052010133
782935;18218;711000000133
783159;10307;811000000133
783367;31153;231000000133
783550;26260;711000000133
784202;8614;331000000113
784277;10758;711000000133
785376;17750;351058035123
786253;9012;711000000133
786483;9690;351052010133
787126;3670;611000000133
787367;284;131000000133
788205;31030;231000000133
789264;10450;411000000133
789489;25808;411000000132
789961;25218;131000000133
789997;22544;231000000133
790405;26324;411000000133
790545;9147;611000000133
790734;2283;131000000133
791136;8756;331000000233
791158;24520;311000000133
791245;25042;411000000131
791609;3670;511000000133
792326;5569;431000000133
792775;5658;231000000132
793287; ; 
794107;3609;231000000133
794224;24206;311000000133
794411;31116;451051006133
795467;40155;231000000133
795793; ; 
796378;20037;131000000133
796718;10638;131000000133
796735;20103;341041005133
796794;1672;131000000133
797311;16697;231000000133
797541;11155;231000000133
798443;3483;611000000133
798980;10432;131000000131
799218;24685;131000000133
799266;14879;131000000133
799335;12590;511000000132
800011;4977;341041005133
800107;25984;231000000133
800124;25026;411000000133
800340;5568;131000000131
800962;288;811000000133
801010;10832;611000000233
801287;1397;131000000123
802123;12650;711000000133
802456;18218;131000000133
802550;4645;711000000131
802784;1663;341041005131
804089;9472;131000000133
804138;25853;131000000133
804442;9074;331000000133
804592;11287;131000000133
804940;8492;131000000122
805099;11265;131000000133
805310;191;131000000133
805796;7;131000000133
806408;2948;511000000131
807247;4160;231000000133
807289;2612;131000000133
807374;2732;131000000133
807498;322;611000000133
807573;11716;131000000133
807896;4307;811000000133
808165;2530;131000000133
808569;384;231000000131
808631;1517;411000000133
809585;9088;331000000133
810597;399;131000000133
811304;8369;251053014133
811315;16843;461061003133
811394;7331;131000000133
811603;6830;511000000111
812661;4986;711000000133
813697;26362;331000000233
815000;1194;131000000133
815001; ; 
815546;31345;131000000133
816222;2155;711000000133
816272;227;611000000133
816677;24685;131000000133
817314;12762;331000000131
817806;5568;131000000131
818043;2209;411000000133
818162;12716;341041005133
818224;1672;131000000133
818437;1271;811000000133
818546;25899;131000000133
818570;11942;811000000131
819594;9122;711000000133
819853;11111;131000000133
820406;1183;511000000133
820837;25304;231000000133
821053;1466;511000000133
821779;9500;131000000133
822061;14643;511000000133
823159;14659;131000000133
823294;4270;131000000133
823584;2104;231000000133
824366;7626;131000000133
825923;6830;131000000111
826181;556;711000000133
826312;24403;611000000133
826631;2105;351055023133
827177;399;231000000133
827383;9896;131000000133
827566;9909;131000000133
827835;4553;131000000111
828030;12587;331000000133
828614;26137;231000000133
828755;7626;341041002133
828976;297;411000000133
830075;527;811000000133
831628;22707;131000000133
831977; ; 
832069;6085;131000000133
832630;9077;441041005133
833077;2486;231000000133
833978;4982;431000000131
