mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
23912567;9;1;0;0;-33,4296657;-70,6987742
23912577;6;0;1;0;-41,6174695;-73,6005068
23913877;4;1;0;1;-20,214207;-70,1526186
23914312;9;0;0;0;-33,7480842;-70,6807701
23914390;3;1;1;0;-31,6277685;-71,164177
23915505;8;1;1;0;-33,54148;-71,2252577
23915544;9;0;1;1;-33,5590352;-70,6229331
23915806;11;1;0;0;-33,3657736;-70,7333923
23916638;7;0;0;0;-27,3937577;-70,2931602
23916653;10;0;0;0;-27,4107003;-70,2720296
23916777;6;0;0;0;-34,1799917;-70,7429119
23918418;9;0;1;0;-34,6477071;-71,1864396
23919224;9;1;0;1;-37,4676392;-72,3733115
23919501;6;1;1;1;-33,5572395;-70,6195167
23920544;10;1;1;0;-33,4585496;-70,7494383
23921359;3;0;1;0;-33,4005674;-70,7244298
23921980;7;0;1;0;-33,5594103;-70,8001145
23922207;10;0;1;0;-36,9783546;-73,1528246
23922258;7;1;1;0;-34,4392046;-71,0893666
23922433;8;0;1;0;-33,533662;-70,6721887
23922507;9;1;1;0;-33,9065532;-71,7324633
23924268;9;1;1;0;-18,4568875;-70,2813888
23924567;4;0;1;0;-31,6266448;-71,1699458
23925688;9;0;1;0;-33,7335298;-70,8647209
23926360;5;1;1;0;-33,472415;-70,7108509
23926655;7;1;1;0;-31,7314145;-71,2522814
23927031;9;1;0;1;-32,7941164;-71,5358844
23927032;9;0;1;1;-37,4781545;-72,3333023
23927640;5;0;1;0;-33,0460765;-71,6003615
23928869;6;0;0;0;-33,4550894;-70,6433122
23929134;11;1;1;0;-36,6043295;-72,965754
23929601;5;0;1;0;-33,5155357;-71,5975991
23929604;11;0;1;0;-41,4687128;-72,9559333
23929683;6;1;0;0;-32,848098;-70,6064068
23930341;11;1;1;0;-20,2663668;-70,105777
23931343;4;0;1;0;-33,0590866;-71,5350115
23931386;9;0;1;0;-33,4297907;-70,7699698
23931629;8;0;1;0;-32,7875132;-71,2082904
23932168;12;1;0;0;-36,9494958;-73,0233902
23932317;10;1;0;0;-33,5838928;-70,6025084
23932374;6;0;1;0;-38,7614784;-72,6495421
23933048;10;1;0;0;-33,5033904;-70,7632508
23933177;7;0;1;0;-18,4804177;-70,3188735
23933515;9;1;1;1;-33,4416781;-70,7405912
23934930;8;0;1;0;-33,5541789;-70,6351607
23935216;9;1;1;1;-33,6745567;-71,1780255
23936048;8;1;1;0;-32,8409635;-70,5936171
23937980;9;0;0;0;-33,300253;-70,8833193
23938412;7;1;1;0;-38,6555321;-72,7296655
23938494;9;0;0;0;-38,9898045;-72,6394038
23938570;5;1;1;0;-32,4530871;-71,2290019
23938747;10;1;0;0;-35,8445298;-71,5983042
23939365;6;1;0;0;-33,4258267;-70,5315968
23939619;10;0;1;0;-33,5118746;-70,7198244
23940567;6;0;1;0;-33,43242;-70,7168109
23941012;4;0;1;0;-33,5796315;-70,6616918
23941061;9;0;0;1;-33,435551;-70,7785493
23941796;7;0;1;0;-45,5850914;-72,0404363
23942606;8;1;0;1;-33,6436891;-71,6065157
23942782;8;1;1;0;-33,0223998;-71,5527909
23942899;9;0;1;0;-35,8507483;-71,6009752
23944171;4;0;0;0;-33,0472589;-71,4307649
23944432;9;1;1;0;-34,9668982;-71,2289109
23944746;10;1;1;1;-36,8340045;-73,1434957
23944834;7;0;1;0;-36,5411361;-72,0848646
23945370;9;0;1;1;-33,5086495;-70,6402242
23945781;9;0;1;1;-20,248834;-70,1291203
23946066;9;1;0;0;-34,1616976;-70,6515658
23946958;9;1;0;0;-35,3303906;-72,4122522
23947742;9;0;1;0;-41,4720619;-72,933819
23948186;9;1;1;0;-18,4965415;-70,3042803
23949595;8;1;1;0;-29,9522352;-71,2440877
23949758;7;1;0;0;-27,3892519;-70,3063607
23949759;7;1;0;1;-33,5886434;-70,5911252
23950562;10;0;0;0;-42,4725852;-73,7803775
23950622;7;0;1;0;-33,4833874;-70,6758703
23950975;7;0;1;0;-33,5925316;-70,6085732
23951435;6;1;0;0;-33,7504022;-70,7339501
23951581;4;0;1;0;-33,5490258;-70,5890946
23952057;9;0;1;0;-36,9147692;-73,0234019
23952397;4;0;1;0;-33,4790201;-70,5663914
23952488;9;0;0;0;-33,5047883;-70,6007841
23953012;9;0;0;0;-38,9913483;-73,0908486
23953832;6;1;1;0;-33,5741699;-70,6621554
23954128;9;0;1;0;-38,7624695;-72,769674
23955170;5;0;0;0;-32,8679004;-71,233695
23955183;8;0;1;0;-34,9656159;-71,2147408
23955398;9;1;1;0;-20,2929042;-70,1025228
23955944;9;0;1;0;-33,5657505;-70,7935776
23956622;11;1;1;1;-33,7338444;-70,7161995
23957123;5;1;1;0;-33,8952214;-71,4541036
23958354;9;1;1;0;-29,8790761;-71,2421667
23958733;9;1;1;0;-33,5975454;-70,6773091
23959127;7;1;0;0;-32,9874444;-71,5256684
23959589;9;0;1;0;-33,4481577;-70,568606
23960745;6;0;0;0;-33,0726219;-71,3694726
23960779;9;1;1;1;-36,7175851;-72,9811641
23961128;9;0;1;0;-33,039717;-71,6567793
23961260;8;1;1;0;-40,5623461;-73,1616174
23962007;5;1;1;0;-33,7321003;-70,7428416
23962152;10;0;0;0;-33,481283;-70,5266939
23962796;9;0;0;0;-33,5741701;-70,5441477
23963579;10;0;1;0;-33,5921329;-70,6194321
23963696;4;1;1;0;-33,6306803;-70,6211406
23965008;9;1;1;0;-38,7511139;-72,6085875
23965316;6;0;0;1;-33,4958082;-70,6244744
23965934;9;0;1;0;-33,4935638;-70,746389
23966041;11;0;1;0;-33,0334099;-71,6472647
23967026;5;1;1;0;-34,1660616;-70,7770915
23967369;4;1;0;0;-38,7519519;-72,9421867
23967526;10;0;0;0;-33,6097421;-70,8602841
23968500;11;1;1;1;-33,5527216;-70,6727663
23969105;9;1;1;1;-33,5452112;-70,7644267
23970384;7;0;0;0;-33,7953432;-70,7770946
23970421;9;0;1;0;-38,7382897;-72,9455179
23970525;4;1;1;0;-36,606651;-72,9402357
23971434;6;1;1;0;-34,3999673;-70,8455176
23971645;12;0;0;0;-33,5306447;-70,6033176
23973299;7;0;0;0;-38,740571;-72,5902743
23973621;11;1;1;0;-41,3945994;-72,9185064
23973773;9;0;0;0;-41,5272563;-73,0463971
23973990;11;1;0;0;-33,565336;-70,5473615
23974152;9;1;1;1;-29,9368563;-71,253845
23974376;10;1;1;0;-34,179077;-70,7049299
23974868;9;1;1;0;-33,3887037;-70,6413645
23975910;10;0;1;0;-36,0479665;-71,7596807
23975911;9;0;0;0;-33,2257776;-70,8082575
23975913;9;1;0;0;-32,5085884;-71,4449238
23976896;11;0;0;0;-33,0646449;-71,3749941
23976937;12;0;1;0;-33,4712602;-70,5318413
23977970;9;0;1;0;-29,9258011;-71,2158057
23978043;8;0;0;0;-45,5712599;-72,0345303
23978369;9;1;1;1;-39,3581952;-71,5849818
23979079;3;1;0;0;-39,9235439;-72,7998353
23981850;3;0;0;0;-35,8633403;-71,5897902
23982044;9;0;0;0;-33,8593668;-70,727681
23982763;8;1;0;0;-32,8471788;-70,5896003
23983915;9;0;1;1;-33,4149204;-70,6427349
23983964;9;0;1;0;-36,5485666;-72,9358219
23984134;4;1;0;0;-33,0666587;-71,408916
23984276;7;1;0;0;-33,0506629;-71,3625935
23985518;4;0;1;0;-34,139082;-70,7367875
23985620;12;1;1;0;-20,2093135;-70,148005
23985628;11;1;1;0;-39,365054;-72,6150858
23986339;4;0;1;0;-33,6261872;-70,6036116
23986424;5;1;1;0;-32,7972436;-71,1484993
23986927;9;0;1;0;-40,5113457;-73,4149719
23988013;9;1;0;1;-22,4623617;-68,9393401
23989080;9;0;1;0;-41,1190177;-73,0507505
23989516;9;0;1;0;-22,4437994;-68,9286702
23990090;3;0;1;0;-33,3551951;-70,7173556
23990212;9;1;1;0;-36,8515098;-73,1361945
23990322;9;0;1;0;-37,661262;-72,0257273
23990647;8;1;1;0;-34,0585215;-70,7221776
23990938;9;0;1;0;-18,4675827;-70,2766983
23991641;9;0;1;0;-33,468364;-70,7363052
23991798;10;0;0;0;-38,7546842;-72,646478
23992918;7;1;1;0;-33,6886591;-71,0319972
23993209;9;0;1;0;-33,5379923;-70,6209368
23993713;7;0;1;0;-33,5429358;-71,5892996
23993848;9;1;0;0;-38,7218729;-72,5542166
23994313;9;1;1;1;-33,3746578;-70,6436218
23995950;8;1;0;0;-33,3700247;-71,6730934
23996933;11;1;0;0;-33,5112396;-70,6711042
23996997;9;1;1;0;-37,7577288;-73,4852914
23997017;11;0;1;0;-33,5794469;-70,5503954
23997430;9;1;1;0;-20,280483;-70,0854741
23997822;10;1;0;0;-35,8332658;-71,6002794
23998317;9;1;1;0;-33,6818688;-70,9860924
23998320;7;1;0;0;-33,4975697;-70,7655923
23999596;5;1;1;0;-33,4696888;-70,6553732
23999915;9;0;1;1;-33,0482224;-71,5645316
23999993;9;0;1;0;-33,619577;-70,608254
24000295;9;1;1;1;-34,635364;-71,3519105
24000340;8;1;1;0;-33,5944993;-70,6053182
24000936;9;1;1;0;-38,7572976;-72,5858729
24001272;9;0;1;0;-34,5832745;-70,9921656
24001873;7;0;0;0;-32,8322146;-70,6031281
24002893;9;1;1;0;-33,047197;-71,5785343
24003651;9;1;1;0;-33,5441193;-70,6792108
24003748;4;0;1;0;-33,0649737;-71,3808135
24004697;9;0;1;0;-42,4821532;-73,7587609
24004942;5;1;0;0;-41,4789187;-72,9722667
24005029;5;0;0;0;-36,9376879;-73,0198715
24005295;8;1;0;0;-33,4224099;-70,6097015
24005533;10;1;1;0;-33,4143648;-70,6668577
24005710;7;1;1;1;-33,6784514;-70,9764042
24006141;7;1;1;0;-33,3944907;-70,6664128
24006194;6;0;1;0;-33,2086407;-70,6755155
24006846;9;1;1;1;-30,6025092;-71,2056454
24007008;2;0;1;0;-42,1418017;-73,4729106
24007364;7;0;0;0;-33,0399508;-71,6322744
24007612;8;0;1;0;-33,0062866;-71,4880036
24007939;9;1;1;0;-33,5136111;-70,6778107
24008881;9;0;1;0;-33,611103;-70,6904333
24009350;8;0;0;0;-39,2824529;-72,2276099
24009482;6;0;1;0;-34,1709419;-70,7432727
24009720;9;0;1;0;-42,3747308;-73,6551393
24011715;9;1;1;0;-37,7229281;-72,232785
24011888;9;0;1;0;-29,9295289;-71,2377999
24012420;4;1;0;0;-33,0526677;-71,4159269
24013201;9;0;0;0;-18,4886088;-70,2872629
24013490;9;1;1;1;-34,4113313;-70,8755653
24013711;11;1;0;0;-32,7464091;-70,7417186
24014267;9;1;1;0;-32,8084794;-70,5852867
24014269;7;1;1;0;-33,8093221;-70,7400585
24014354;9;1;0;0;-34,5854285;-70,9918727
24014515;8;1;1;0;-37,6344121;-73,4549942
24014981;9;1;1;1;-38,5250836;-72,4388145
24015640;6;0;1;0;-33,015848;-71,265553
24016282;9;0;1;0;-34,1737972;-70,7593872
24016676;9;0;1;0;-33,4537821;-70,6930727
24016756;6;1;1;0;-45,3959287;-72,6737264
24017161;6;1;0;0;-33,4600194;-70,5862048
24018374;6;1;1;0;-33,3573708;-70,7438199
24018483;3;0;1;0;-33,0622935;-71,5624156
24019495;9;1;0;0;-33,4339251;-70,7565662
24020365;11;1;1;0;-33,8357571;-70,8544861
24020440;9;0;1;1;-33,4334507;-70,6668774
24020524;9;1;1;0;-36,7430587;-73,0050888
24021991;9;1;1;0;-36,837445;-73,001152
24022068;9;0;1;0;-36,7965946;-73,1153377
24022111;9;1;1;0;-53,1727851;-70,9477206
24022222;5;0;1;0;-34,6885952;-71,0254568
24023494;9;0;1;1;-33,5867298;-70,5886463
24023668;7;0;0;0;-33,5551569;-70,6117673
24023686;10;1;1;0;-33,4338426;-70,7601413
24023767;5;1;1;0;-23,5875015;-70,3862161
24024863;9;1;0;0;-45,5691569;-72,0105547
24024953;7;1;0;1;-22,4426493;-68,9255126
24025070;7;0;0;0;-33,5850323;-70,5885488
24027631;9;0;0;0;-33,4155221;-70,6435689
24029690;11;0;1;0;-35,4284659;-71,6648197
24029814;4;0;1;0;-41,4562294;-72,9506802
24031183;12;1;1;1;-27,3214701;-70,533972
24031493;9;0;1;0;-36,9868653;-73,1553609
24031742;11;0;1;0;-41,5208399;-73,4071904
24031743;10;1;0;0;-33,1142708;-71,5796438
24032706;6;0;0;0;-33,6331721;-70,673756
24033025;9;1;1;0;-28,5690088;-70,789584
24033382;9;0;0;1;-33,4486094;-70,6386183
24033508;5;0;0;0;-33,5758444;-70,5943909
24033860;5;0;1;0;-28,5598163;-70,7771292
24034373;4;0;1;0;-23,5687027;-70,381487
24034623;9;1;1;1;-35,4374185;-71,6107223
24035117;3;1;1;0;-35,9592328;-72,3184619
24035406;7;0;1;0;-33,2810402;-70,7989963
24036082;10;0;1;1;-38,7418546;-73,4131809
24036117;11;1;1;0;-33,5587587;-70,6003117
24037093;8;1;1;0;-34,6291309;-71,361305
24037407;9;0;0;0;-33,4509736;-70,5188875
24037452;5;0;1;0;-39,8656365;-73,3747301
24037799;11;0;0;0;-34,4435466;-71,0908275
24039348;9;1;1;0;-33,0467243;-71,6496369
24039404;8;1;1;0;-29,5103484;-71,1985673
24039897;10;0;0;0;-33,603847;-70,5475254
24039931;9;0;1;0;-39,1018398;-72,6763545
24040058;8;0;1;0;-35,9543152;-72,3348545
24040796;9;0;1;0;-33,4735474;-70,5578877
24041040;9;1;0;1;-33,6057869;-70,5234076
24041087;7;0;0;1;-41,4718299;-72,9108755
24041139;7;0;1;0;-33,6005323;-70,5506938
24041553;9;1;1;0;-37,0950201;-73,1579098
24041683;4;0;0;0;-33,4896264;-70,7446813
24042769;5;0;1;0;-38,76835;-72,7572545
24042853;3;1;1;0;-33,679627;-71,2374724
24043141;11;1;1;0;-30,6091873;-71,1946495
24043517;9;0;1;0;-27,4089644;-70,2790658
24043826;7;1;0;1;-33,0030968;-71,2573099
24043895;11;1;1;1;-33,0006668;-71,5190788
24044418;10;1;0;0;-36,931917;-73,0273947
24044807;7;1;0;0;-33,4737216;-70,6489806
24044887;9;0;0;0;-41,3183534;-72,9902835
24044934;6;0;1;0;-37,4947463;-72,3255022
24045574;6;1;1;0;-33,1784152;-70,6593922
24045797;9;0;0;0;-33,5530825;-70,6797286
24045809;11;0;1;0;-33,593901;-70,6668336
24046023;10;1;0;0;-33,585344;-70,684857
24046120;10;0;1;0;-39,2830369;-71,9491006
24046140;9;0;0;0;-33,2115096;-70,6784431
24046417;8;1;0;0;-33,3625439;-70,5035089
24046861;10;0;1;0;-33,5463453;-70,6509221
24047111;10;1;0;0;-23,6413942;-70,3897863
24047578;9;1;1;1;-36,8177038;-73,036444
24047965;10;1;0;0;-33,354955;-70,7454843
24048160;7;0;0;0;-45,5830986;-72,0752842
24048441;9;1;0;1;-20,2345182;-70,1389827
24049691;9;1;1;0;-33,4583838;-70,7189382
24049829;10;0;1;0;-38,5410307;-72,4195501
24050758;5;1;1;1;-33,4083502;-70,7304502
24051458;7;0;1;0;-33,5114274;-70,6408162
24051459;5;1;0;0;-33,6090368;-71,4584127
24051775;9;0;0;0;-38,733484;-72,6090008
24052309;4;1;1;0;-33,4087995;-70,7394826
24053533;6;0;1;0;-35,4143363;-71,6033942
24053694;7;1;0;0;-33,4797338;-70,5692602
24053772;9;1;1;0;-41,470322;-73,0001717
24054590;5;1;1;0;-33,6239644;-70,7069876
24055341;9;1;1;0;-36,054375;-71,6386981
24055870;9;1;0;0;-33,5817343;-70,5723225
24056075;9;0;1;1;-38,760746;-72,6515656
24056144;9;0;0;0;-33,6149662;-70,5563162
24056227;6;0;0;0;-33,0719896;-71,3093175
24056383;9;1;1;0;-41,3851969;-72,8937195
24058311;9;1;0;0;-33,4693728;-70,5803339
24058435;9;1;0;1;-27,3851924;-70,3262796
24059096;7;0;1;0;-32,7191373;-71,4887377
24059155;5;0;1;0;-40,9777331;-72,8828531
24059376;10;1;1;0;-38,7717726;-72,5924751
24061148;9;1;1;0;-38,5430667;-72,4258042
24061446;6;0;1;0;-35,0774432;-71,2549182
24061530;7;1;0;1;-33,3948364;-70,6784344
24061660;6;0;1;1;-33,6737078;-70,9968301
24061796;12;1;0;0;-33,3968407;-70,657056
24061904;9;0;1;0;-41,4775246;-72,9629475
24062286;9;1;1;0;-33,3627125;-70,744807
24062287;9;1;0;1;-33,6328516;-70,6294714
24062714;9;0;0;0;-23,5730287;-70,3936887
24062759;9;1;0;0;-34,3993318;-70,846627
24063572;11;1;0;0;-33,635115;-70,5735969
24063748;3;1;1;0;-27,36215;-70,3056563
24064294;4;0;1;0;-33,4088635;-70,7138695
24065196;7;1;1;0;-33,5687422;-71,601549
24066045;5;0;0;0;-33,5979813;-70,687115
24066282;9;1;1;1;-28,5925727;-70,7500735
24066527;3;0;0;0;-23,702254;-70,4100719
24067156;9;0;1;0;-38,7354728;-72,5726904
24067601;8;0;1;0;-32,7425435;-70,7210001
24068020;10;1;0;0;-18,478103;-70,2842869
24068783;12;0;1;0;-32,7276077;-71,4166221
24069160;9;1;1;0;-29,9578162;-71,2626882
24069226;10;1;0;0;-32,4531815;-71,2402631
24069342;7;1;0;0;-33,6132894;-70,5588227
24069677;9;1;1;1;-33,3162988;-71,4043761
24072477;10;0;0;0;-35,4413078;-71,6396178
24072696;7;1;0;0;-53,1805113;-70,9292598
24073195;9;0;1;0;-34,1407722;-70,7204439
24073436;4;1;0;0;-33,4255461;-70,6515755
24074139;10;0;1;0;-22,4718765;-68,9283371
24074508;7;0;0;0;-33,0316622;-71,5075368
24074998;10;1;1;0;-23,5892421;-70,3844234
24075293;9;1;1;0;-33,551379;-70,6343715
24075382;9;0;1;1;-29,930122;-71,2519284
24076126;9;0;1;0;-43,1202181;-73,6187486
24076483;9;1;1;0;-32,4509861;-71,2318021
24076917;3;0;1;0;-33,4724316;-70,5476296
24076955;4;1;1;0;-33,4976281;-70,5450405
24077309;10;1;1;0;-33,3916884;-70,579108
24077706;10;1;1;0;-35,8390118;-71,5952218
24078999;9;0;0;0;-22,4381254;-68,9070694
24079292;9;1;1;0;-33,4998846;-70,6669307
24079775;10;0;0;0;-33,5003215;-70,619021
24079782;7;0;1;0;-33,4575031;-71,660863
24080492;10;1;1;0;-33,4032629;-70,7166927
24080820;10;0;0;1;-38,6917963;-72,4399678
24080822;7;0;1;0;-33,6787586;-71,2032381
24081086;7;0;1;0;-33,6780217;-71,2381597
24082513;9;0;1;0;-31,6328571;-71,1672672
24083486;10;1;1;0;-39,0837569;-73,1967006
24084352;10;1;0;0;-36,932039;-73,0330038
24085110;10;1;1;0;-33,44302;-70,6569807
24085116;9;1;1;0;-36,8111797;-73,0421939
24085192;7;0;1;0;-29,8991129;-71,2501318
24085415;9;0;1;0;-33,047667;-71,4357938
24085595;9;0;1;1;-33,569872;-70,675594
24086750;8;0;0;0;-33,5386732;-70,6601854
24087193;10;0;0;0;-33,4523411;-70,581965
24088049;11;0;0;0;-36,0564632;-71,7640828
24088671;10;1;0;1;-32,4481492;-71,2397316
24088828;9;0;1;0;-33,525824;-70,7922372
24089127;9;0;1;1;-38,7269199;-72,6268485
24089354;11;1;0;1;-33,2006425;-70,6793385
24089710;4;1;0;1;-33,4588901;-70,6861537
24090080;11;1;0;0;-20,2090808;-70,1479395
24090958;6;0;1;0;-33,605461;-70,6953192
24090984;5;1;1;0;-35,4485499;-71,6226254
24092015;9;1;1;0;-32,9391676;-71,2797117
24092857;11;0;1;0;-33,601859;-70,6743499
24093352;9;1;1;1;-33,6019766;-70,5605778
24094079;9;0;1;1;-36,7756608;-73,0953679
24095630;9;1;1;0;-34,4109929;-70,9149865
24096097;9;1;1;1;-29,8693137;-71,2413819
24096145;6;0;1;0;-33,5609431;-70,6164232
24096404;11;1;1;1;-30,5864429;-71,1872203
24096601;9;0;1;0;-33,537049;-70,600431
24096977;9;0;1;0;-33,5107437;-70,5701149
24097062;10;1;1;0;-33,6718842;-70,9406504
24097076;10;0;1;0;-36,8477003;-73,1476488
24097488;9;1;0;0;-35,424325;-71,6306753
24098297;3;0;1;0;-30,6146251;-71,2154661
24100166;8;1;0;0;-36,7646298;-73,088942
24100698;9;1;0;1;-41,7714871;-73,1281076
24101247;3;0;0;0;-38,7312691;-72,6136731
24101520;5;1;1;0;-34,9683397;-71,2512676
24102704;4;0;0;0;-45,5645554;-72,06818
24103008;9;0;1;0;-33,5344129;-70,6512895
24103096;7;0;1;0;-33,5159438;-70,6174218
24103401;11;1;1;0;-33,2971846;-70,8832788
24103892;9;0;0;0;-33,3587225;-70,7554963
24104228;12;0;0;0;-29,9317113;-71,2421159
24105407;10;0;0;0;-34,1531493;-70,7526217
24105674;3;0;1;0;-33,5262629;-70,6522744
24106148;11;1;0;0;-40,7844226;-73,3023204
24106389;6;1;1;0;-32,629889;-71,4229386
24106930;11;1;0;0;-33,4982204;-70,7336163
24107349;4;1;0;1;-32,9568413;-71,5468978
24107493;10;1;1;0;-32,9382686;-71,5261125
24108188;10;0;1;0;-33,0025003;-71,5112656
24110067;4;0;1;0;-33,6166093;-70,5654336
24110199;5;0;0;0;-33,6036523;-70,6754951
24110312;9;1;1;0;-23,6386425;-70,3972209
24110396;9;1;1;0;-38,5201743;-72,4348356
24110596;9;1;1;0;-33,6028669;-70,5826728
24110768;7;0;1;1;-30,5869261;-71,1864311
24111170;9;0;1;1;-33,5229941;-70,6174241
24111212;9;0;1;0;-30,6138659;-71,2080747
24111956;9;0;1;0;-34,35285;-70,9773807
24112215;9;1;1;0;-29,8794789;-71,2224019
24113076;9;1;1;0;-33,1810656;-70,6619195
24114005;9;0;1;0;-39,2789852;-72,3076121
24115039;8;1;1;0;-33,5387895;-70,5744481
24115766;9;0;1;0;-27,3779812;-70,3125061
24117358;11;1;1;1;-33,4887535;-70,6783955
24117759;7;1;0;0;-33,5468557;-70,659801
24117834;4;0;1;0;-33,4659951;-70,7039872
24117933;7;0;0;0;-33,4304699;-70,701177
24118529;8;1;1;0;-35,829606;-71,5932745
24119149;9;0;0;1;-20,2711637;-70,0911078
24119355;8;1;1;0;-33,5932559;-70,631626
24119633;4;1;1;0;-37,8157945;-72,6814742
24120417;7;1;1;0;-33,113559;-71,5577703
24120418;7;0;0;0;-34,7295933;-71,6388638
24120617;9;0;0;0;-33,5309689;-70,796432
24121091;9;0;1;0;-38,5361314;-72,4379595
24121426;8;1;0;0;-33,2803541;-70,8858898
24121659;4;1;0;0;-33,4422628;-70,6313969
24121809;6;1;0;0;-40,3372167;-72,9291691
24122695;9;0;1;0;-33,4457713;-70,6752784
24124003;6;0;0;0;-33,6787394;-71,1855062
24124138;9;0;1;0;-34,2932854;-71,296534
24124607;9;1;1;1;-36,8164615;-73,0385298
24124744;7;1;1;0;-33,4049119;-70,7045955
24125019;10;0;1;0;-38,7250821;-72,6108919
24125077;9;1;0;0;-33,3765415;-70,7240916
24125559;9;1;1;0;-38,7408971;-72,6348545
24125647;10;1;1;0;-36,7438294;-72,4609572
24126563;9;1;1;0;-34,6325027;-71,4030734
24127073;9;0;1;0;-40,5605487;-73,1767077
24127122;10;0;0;0;-38,8730017;-72,3998471
24127127;8;1;0;0;-33,5032701;-70,7231523
24127257;10;1;0;0;-33,4559515;-70,5827179
24127498;9;1;1;0;-35,3881374;-71,446548
24127748;7;1;1;0;-33,0628045;-71,5495897
24128027;5;0;1;0;-18,4414495;-70,2943522
24128095;11;0;1;0;-33,6810632;-71,2273066
24128781;6;1;1;0;-33,5846201;-70,6530133
24131492;9;0;1;0;-36,8359209;-73,0047142
24131826;11;1;1;0;-33,4396195;-70,7135049
24132264;9;1;1;1;-33,4716419;-70,5406656
24132432;9;1;1;0;-37,8813954;-71,639895
24132553;9;1;1;0;-33,5080015;-70,7920259
24132771;6;1;1;0;-34,3458439;-71,0385939
24133023;12;0;1;1;-41,384483;-72,8954134
24133489;9;1;0;1;-29,9138323;-71,248853
24135387;9;1;1;0;-33,1718553;-70,8884248
24135937;9;1;0;0;-45,5761572;-72,0405641
24135940;7;0;0;0;-33,4027272;-70,6721049
24136185;4;1;0;0;-33,7367409;-70,7503937
24136725;8;0;0;0;-20,2144416;-70,1473491
24137047;4;0;1;0;-33,557935;-70,6339443
24137854;5;1;1;1;-36,8052041;-73,0742289
24138817;4;0;1;0;-33,5178017;-70,7892141
24139357;6;1;1;0;-33,5745794;-71,6131972
24140038;5;0;0;0;-33,5176318;-70,6404245
24140146;9;1;1;0;-42,8804456;-73,5361263
24140888;10;1;1;1;-35,1574929;-71,3222598
24141706;4;1;0;0;-23,5779888;-70,3877019
24141720;10;0;1;0;-38,7095166;-72,5552358
24142348;9;1;1;0;-36,6262319;-72,0619071
24143329;5;0;1;1;-33,5859364;-70,6419751
24143532;9;0;1;1;-27,383935;-70,2990587
24143887;4;1;1;0;-33,4913525;-70,7552275
24144570;10;1;1;0;-35,8517384;-71,5998371
24147920;10;0;1;0;-36,9058055;-73,1503374
24148184;7;1;1;0;-33,5375669;-70,7908826
24148246;8;1;1;0;-33,4924619;-70,616726
24148746;4;1;1;0;-33,6776205;-71,2297384
24149583;10;1;1;0;-33,052381;-71,3817156
24149943;10;0;1;0;-33,5745775;-71,6248324
24150014;7;0;1;0;-20,2386385;-70,1339626
24150737;10;0;0;0;-35,519203;-71,6968973
24150770;11;0;1;0;-34,0334753;-71,1128346
24151017;9;0;1;0;-34,1724152;-70,7603131
24151446;6;0;0;1;-33,4840094;-70,7471402
24151561;9;0;0;0;-33,0057432;-71,4814781
24151880;5;0;0;0;-35,2791219;-71,7886071
24152029;12;1;1;0;-33,38605;-71,6723087
24152646;8;0;0;0;-33,0478922;-71,6333862
24153018;6;1;0;0;-33,6035595;-70,6980075
24153897;4;0;0;0;-36,7837349;-73,0557825
24154156;9;1;0;0;-41,3146251;-72,9934983
24154181;5;0;0;0;-33,6039947;-70,677485
24154591;10;1;1;0;-42,3764601;-73,6636923
24154657;8;0;0;0;-33,0479377;-71,6249556
24155144;9;0;1;0;-36,6257338;-72,070975
24156126;12;0;1;0;-33,4017283;-70,6799925
24156606;8;1;1;0;-33,3996261;-70,6935088
24157253;7;0;1;0;-33,4754054;-70,529512
24157563;5;0;1;0;-33,5773998;-70,67559
24158197;7;1;1;0;-33,4874831;-70,6223357
24158248;7;0;1;0;-20,2713601;-70,1028314
24158544;11;1;0;0;-33,5597922;-70,6476222
24158737;10;0;1;0;-33,4235152;-70,5370151
24158765;3;0;1;0;-33,5821401;-70,6783028
24158901;11;0;1;0;-34,0753413;-70,7312827
24158925;4;0;1;0;-43,1164683;-73,601676
24159534;9;0;1;0;-41,9258079;-73,5291481
24159761;6;1;1;0;-29,9870922;-71,3444363
24159965;9;0;0;0;-33,6068062;-70,8776011
24160084;9;0;0;0;-33,7394597;-70,7526309
24162174;4;1;1;1;-33,4212897;-70,6505129
24162384;4;0;1;0;-33,6127507;-70,5265755
24163601;11;0;1;0;-33,0024834;-70,9504025
24164328;6;0;0;0;-41,4862613;-72,9952144
24165064;11;0;1;0;-41,4629269;-72,9601373
24165476;10;0;1;1;-33,468578;-70,7279396
24166020;9;1;1;0;-32,7065019;-70,766882
24166265;9;0;0;0;-33,3633626;-70,4929486
24166316;9;1;0;0;-43,1190917;-73,6046941
24166565;10;1;1;0;-33,6208215;-70,6251905
24167747;7;0;1;0;-33,4086407;-70,7415496
24167859;6;1;1;0;-32,7928186;-71,2241812
24168026;6;1;1;0;-33,0168663;-71,0557709
24168760;8;1;1;0;-35,5921197;-71,7328747
24169164;12;1;1;1;-37,472671;-72,3512957
24169559;9;1;1;1;-40,2947611;-73,0853247
24169671;5;1;1;0;-34,7461287;-71,1885538
24169735;6;1;1;1;-36,999748;-73,1545785
24171038;5;1;0;0;-33,4441129;-70,7011941
24171158;8;1;1;0;-33,4999846;-70,7454914
24171270;4;0;0;0;-32,9004465;-71,2656772
