school_id,grade_id,program_id,regular_vacancies
12566,11,58182,0
12566,11,58183,17
12566,12,58184,4
12566,12,58185,4
12566,12,58186,2
12566,12,58187,0
12567,-1,58188,172
12567,0,58189,90
12567,1,58190,32
12567,2,58191,29
12567,3,58192,0
12567,4,58193,19
12567,5,58194,19
12567,6,58195,13
12570,-1,58196,175
12570,0,58197,59
12570,1,58198,23
12570,2,58199,16
12570,3,58200,20
12570,4,58201,10
12570,5,58202,15
12570,6,58203,18
12570,7,58204,13
12570,8,58205,10
12573,1,58206,40
12573,2,58207,7
12573,3,58208,11
12573,4,58209,4
12573,5,58210,10
12573,6,58211,5
12573,7,58212,10
12573,8,58213,4
12573,9,58214,42
12573,10,58215,16
12573,11,58216,11
12573,12,58217,2
12579,1,58218,21
12579,2,58219,11
12579,3,58220,3
12579,4,58221,5
12579,5,58222,4
12579,6,58223,11
12587,1,58224,84
12587,2,58225,26
12587,3,58226,21
12587,4,58227,11
12587,5,58228,23
12587,6,58229,24
12587,7,58230,20
12587,8,58231,13
12587,9,58232,41
12587,10,58233,21
12587,11,58234,20
12587,12,58235,24
12588,1,58236,30
12588,2,58237,13
12588,3,58238,13
12588,4,58239,12
12588,5,58240,15
12588,6,58241,9
12588,7,58242,7
12588,8,58243,15
12590,1,58244,29
12590,1,58245,30
12590,2,58246,1
12590,2,58247,2
12590,3,58248,1
12590,3,58249,4
12590,4,58250,5
12590,4,58251,8
12590,5,58252,0
12590,5,58253,6
12590,6,58254,6
12590,6,58255,5
12590,7,58256,1
12590,7,58257,1
12590,8,58258,3
12590,8,58259,3
12590,9,58260,31
12590,10,58261,4
12590,11,58262,4
12590,12,58263,5
12591,5,58264,152
12591,6,58265,30
12591,7,58266,37
12591,8,58267,26
12591,9,58268,38
12591,10,58269,30
12591,11,58270,31
12591,12,58271,4
12594,0,58272,72
12594,1,58273,37
12594,2,58274,19
12594,3,58275,18
12594,4,58276,5
12594,5,58277,4
12594,6,58278,4
12594,7,58279,10
12594,8,58280,7
12594,9,58281,22
12594,10,58282,8
12594,11,58283,3
12594,12,58284,1
12602,0,58285,70
12602,1,58286,52
12602,2,58287,7
12602,3,58288,12
12602,4,58289,13
12602,5,58290,19
12602,6,58291,20
12602,7,58292,16
12602,8,58293,17
12602,9,58294,52
12602,10,58295,20
12602,11,58296,14
12602,11,58297,7
12602,12,58298,8
12602,12,58299,3
12603,-1,58300,64
12603,0,58301,19
12603,1,58302,9
12603,2,58303,1
12603,3,58304,5
12603,4,58305,3
12603,5,58306,5
12603,6,58307,4
12603,7,58308,12
12603,8,58309,6
12603,9,58310,34
12603,10,58311,8
12603,11,58312,8
12603,11,58313,4
12603,11,58314,2
12603,12,58315,0
12603,12,58316,0
12603,12,58317,1
12604,1,58318,57
12604,2,58319,3
12604,3,58320,4
12604,4,58321,5
12604,5,58322,7
12604,6,58323,5
12604,7,58324,6
12604,8,58325,6
12604,9,58326,13
12604,10,58327,4
12604,11,58328,8
12604,12,58329,1
12605,-1,58330,60
12605,0,58331,15
12605,1,58332,57
12605,2,58333,21
12605,3,58334,22
12605,4,58335,19
12605,5,58336,10
12605,6,58337,19
12605,7,58338,29
12605,8,58339,32
12605,9,58340,45
12605,10,58341,38
12605,11,58342,26
12605,12,58343,17
12610,9,58344,108
12610,10,58345,28
12610,11,58346,21
12610,11,58347,5
12610,11,58348,8
12610,11,58349,17
12610,12,58350,12
12610,12,58351,8
12610,12,58352,18
12610,12,58353,6
12617,-1,58354,105
12617,0,58355,11
12617,1,58356,27
12617,2,58357,18
12617,3,58358,11
12617,4,58359,20
12617,5,58360,6
12617,6,58361,8
12617,7,58362,10
12617,8,58363,6
12623,-1,58364,35
12623,0,58365,24
12623,1,58366,20
12623,2,58367,0
12623,3,58368,3
12623,4,58369,2
12623,5,58370,5
12623,6,58371,0
12623,7,58372,3
12623,8,58373,1
12630,-1,58374,30
12630,0,58375,30
12630,1,58376,28
12630,2,58377,27
12630,3,58378,24
12630,4,58379,11
12630,5,58380,20
12630,6,58381,20
12630,7,58382,11
12630,8,58383,10
12630,9,58384,19
12630,10,58385,12
12630,11,58386,8
12630,11,58387,15
12630,11,58388,3
12630,12,58389,9
12630,12,58390,17
12630,12,58391,2
12631,-1,58392,53
12631,0,58393,50
12631,1,58394,3
12631,2,58395,2
12631,3,58396,0
12631,4,58397,2
12631,5,58398,3
12631,6,58399,4
12631,7,58400,23
12631,8,58401,8
12631,9,58402,8
12631,10,58403,5
12631,11,58404,0
12631,11,58405,0
12631,11,58406,0
12631,11,58407,1
12631,11,58408,0
12631,12,58409,0
12631,12,58410,0
12631,12,58411,0
12631,12,58412,0
12631,12,58413,0
12632,-1,58414,30
12632,0,58415,34
12632,1,58416,64
12632,2,58417,79
12632,3,58418,40
12632,4,58419,36
12632,5,58420,31
12632,6,58421,37
12632,7,58422,26
12632,8,58423,33
12632,9,58424,28
12632,10,58425,79
12632,11,58426,0
12632,11,58427,14
12632,12,58428,0
12632,12,58429,0
12634,-1,58430,10
12634,0,58431,3
12634,1,58432,25
12634,2,58433,10
12634,3,58434,6
12634,4,58435,8
12634,5,58436,2
12634,6,58437,2
12634,7,58438,7
12634,8,58439,5
12649,-1,58440,60
12649,0,58441,34
12649,1,58442,3
12649,2,58443,1
12649,3,58444,2
12649,4,58445,2
12649,5,58446,4
12649,6,58447,5
12649,7,58448,13
12649,8,58449,10
12649,9,58450,55
12649,10,58451,29
12649,11,58452,6
12649,11,58453,26
12649,12,58454,10
12649,12,58455,22
12650,7,58456,258
12650,8,58457,18
12650,9,58458,80
12650,10,58459,13
12650,11,58460,16
12650,11,58461,6
12650,11,58462,18
12650,11,58463,8
12650,12,58464,12
12650,12,58465,2
12650,12,58466,5
12650,12,58467,6
12652,-1,58468,72
12652,0,58469,1
12652,1,58470,38
12652,2,58471,4
12652,3,58472,5
12652,4,58473,4
12652,5,58474,5
12652,6,58475,0
12652,7,58476,27
12652,8,58477,13
12652,9,58478,31
12652,10,58479,15
12652,11,58480,4
12652,11,58481,8
12652,11,58482,3
12652,11,58483,12
12652,12,58484,1
12652,12,58485,9
12652,12,58486,4
12652,12,58487,4
12655,1,58488,76
12655,2,58489,21
12655,3,58490,16
12655,4,58491,8
12655,5,58492,12
12655,6,58493,12
12655,7,58494,31
12655,8,58495,18
12655,9,58496,29
12655,10,58497,30
12655,11,58498,17
12655,11,58499,14
12655,12,58500,7
12655,12,58501,1
12658,7,58502,30
12658,8,58503,16
12658,9,58504,9
12658,10,58505,1
12658,11,58506,9
12658,12,58507,7
12659,-1,58508,15
12659,0,58509,6
12659,1,58510,17
12659,2,58511,6
12659,3,58512,2
12659,4,58513,2
12659,5,58514,0
12659,6,58515,4
12659,7,58516,3
12659,8,58517,6
12664,1,58518,2
12664,2,58519,2
12664,3,58520,1
12664,4,58521,2
12664,5,58522,2
12664,6,58523,2
12664,7,58524,2
12664,8,58525,1
12667,0,58526,40
12667,0,58527,40
12667,1,58528,44
12667,2,58529,8
12667,3,58530,2
12667,4,58531,4
12667,5,58532,5
12667,6,58533,3
12667,7,58534,5
12667,8,58535,3
12667,9,58536,1
12667,10,58537,2
12667,11,58538,4
12667,12,58539,1
12668,1,58540,2
12668,2,58541,2
12668,3,58542,2
12668,4,58543,2
12668,5,58544,1
12668,6,58545,1
12672,-1,58546,62
12672,0,58547,12
12672,1,58548,8
12672,2,58549,9
12672,3,58550,7
12672,4,58551,8
12672,5,58552,3
12672,6,58553,6
12672,7,58554,4
12672,8,58555,6
12672,9,58556,3
12672,10,58557,7
12672,11,58558,5
12672,12,58559,2
12682,1,58560,70
12682,2,58561,13
12682,3,58562,11
12682,4,58563,17
12682,5,58564,14
12682,6,58565,17
12682,7,58566,29
12682,8,58567,55
12686,-1,58568,36
12686,0,58569,10
12686,1,58570,46
12686,2,58571,19
12686,3,58572,12
12686,4,58573,16
12686,5,58574,11
12686,6,58575,10
12686,7,58576,18
12686,8,58577,15
12686,9,58578,14
12686,10,58579,38
12686,11,58580,20
12686,11,58581,2
12686,11,58582,6
12686,12,58583,10
12686,12,58584,7
12686,12,58585,7
12688,-1,58586,25
12688,0,58587,4
12688,1,58588,13
12688,2,58589,7
12688,3,58590,7
12688,4,58591,3
12688,5,58592,4
12688,6,58593,5
12688,7,58594,3
12688,8,58595,4
12691,-1,58596,20
12691,0,58597,9
12691,1,58598,9
12691,1,58599,19
12691,2,58600,7
12691,2,58601,11
12693,-1,58602,70
12693,0,58603,26
12693,1,58604,46
12693,2,58605,12
12693,3,58606,8
12693,4,58607,11
12693,5,58608,9
12693,6,58609,9
12693,7,58610,40
12693,8,58611,50
12694,-1,58612,25
12694,0,58613,5
12694,1,58614,15
12694,2,58615,6
12694,3,58616,6
12694,4,58617,6
12694,5,58618,10
12694,6,58619,2
12694,7,58620,6
12694,8,58621,10
12709,1,58622,20
12709,2,58623,7
12709,3,58624,6
12709,4,58625,7
12709,5,58626,7
12709,6,58627,0
12709,7,58628,6
12709,8,58629,2
12710,-1,58630,35
12710,-1,58631,35
12710,0,58632,14
12710,0,58633,20
12710,1,58634,13
12710,1,58635,16
12710,2,58636,12
12710,2,58637,12
12710,3,58638,25
12710,4,58639,29
12710,5,58640,13
12710,6,58641,22
12711,-1,58642,35
12711,0,58643,9
12711,1,58644,40
12711,2,58645,21
12711,3,58646,13
12711,4,58647,14
12711,5,58648,8
12711,6,58649,10
12711,7,58650,11
12711,8,58651,12
12712,-1,58652,70
12712,0,58653,3
12712,1,58654,14
12712,2,58655,3
12712,3,58656,8
12712,4,58657,9
12712,5,58658,6
12712,6,58659,5
12712,7,58660,6
12712,8,58661,7
12712,9,58662,23
12712,10,58663,23
12712,11,58664,8
12712,11,58665,15
12712,12,58666,15
12712,12,58667,10
12713,-1,58668,64
12713,0,58669,2
12713,1,58670,24
12713,2,58671,25
12713,3,58672,19
12713,4,58673,9
12713,5,58674,26
12713,6,58675,9
12713,7,58676,15
12713,8,58677,11
12713,9,58678,14
12713,10,58679,7
12713,11,58680,14
12713,12,58681,19
12715,0,58682,40
12715,1,58683,37
12715,2,58684,20
12715,3,58685,18
12715,4,58686,16
12715,5,58687,14
12715,6,58688,22
12715,7,58689,24
12715,8,58690,37
12716,-1,58691,105
12716,0,58692,60
12716,1,58693,49
12716,2,58694,51
12716,3,58695,40
12716,4,58696,30
12716,5,58697,20
12716,6,58698,8
12716,7,58699,7
12716,8,58700,50
12716,9,58701,80
12716,10,58702,21
12716,11,58703,2
12716,11,58704,15
12716,11,58705,17
12716,11,58706,0
12716,12,58707,6
12716,12,58708,10
12716,12,58709,16
12716,12,58710,6
12719,-1,58711,33
12719,0,58712,15
12719,1,58713,31
12719,2,58714,28
12719,3,58715,30
12719,4,58716,19
12719,5,58717,16
12719,6,58718,18
12719,7,58719,16
12719,8,58720,14
12719,9,58721,22
12719,10,58722,13
12719,11,58723,12
12719,11,58724,19
12719,12,58725,8
12719,12,58726,13
12720,-1,58727,27
12720,0,58728,12
12720,1,58729,10
12720,2,58730,6
12720,3,58731,7
12720,4,58732,23
12720,5,58733,3
12720,6,58734,17
12720,7,58735,5
12720,8,58736,7
12720,9,58737,0
12720,10,58738,3
12720,11,58739,12
12720,12,58740,1
12726,-1,58741,15
12726,0,58742,7
12726,1,58743,54
12726,2,58744,11
12726,3,58745,16
12726,4,58746,10
12726,5,58747,10
12726,6,58748,0
12726,7,58749,28
12726,8,58750,27
12728,-1,58751,35
12728,0,58752,9
12728,1,58753,6
12728,2,58754,5
12728,3,58755,5
12728,4,58756,4
12728,5,58757,2
12728,6,58758,3
12736,1,58759,32
12736,2,58760,2
12736,3,58761,0
12736,4,58762,2
12736,5,58763,3
12736,6,58764,1
12736,7,58765,2
12736,8,58766,4
12741,7,58767,27
12741,8,58768,10
12741,9,58769,12
12741,10,58770,7
12741,11,58771,8
12741,12,58772,9
12747,0,58773,0
12747,1,58774,75
12747,2,58775,24
12747,3,58776,24
12747,4,58777,15
12747,5,58778,20
12747,6,58779,15
12747,7,58780,17
12747,8,58781,11
12747,9,58782,37
12747,10,58783,43
12747,11,58784,11
12747,11,58785,8
12747,12,58786,3
12747,12,58787,2
12749,-1,58788,70
12749,0,58789,18
12749,1,58790,22
12749,2,58791,14
12749,3,58792,11
12749,4,58793,15
12749,5,58794,11
12749,6,58795,14
12749,7,58796,17
12749,8,58797,12
12749,9,58798,14
12749,10,58799,23
12749,11,58800,1
12749,11,58801,8
12749,12,58802,1
12749,12,58803,8
12759,9,58804,31
12759,10,58805,6
12759,11,58806,3
12759,11,58807,2
12759,11,58808,3
12759,12,58809,3
12759,12,58810,4
12759,12,58811,3
12761,1,58812,35
12761,2,58813,5
12761,3,58814,2
12761,4,58815,3
12761,5,58816,3
12761,6,58817,2
12761,7,58818,6
12761,8,58819,6
12762,-1,58820,35
12762,0,58821,14
12762,1,58822,10
12762,2,58823,28
12762,3,58824,0
12762,4,58825,3
12762,5,58826,4
12762,6,58827,5
12762,7,58828,6
12762,8,58829,2
12762,9,58830,4
12762,10,58831,5
12762,11,58832,3
12762,12,58833,4
12767,1,58834,40
12767,2,58835,4
12767,3,58836,5
12767,4,58837,5
12767,5,58838,7
12767,6,58839,8
12767,7,58840,3
12767,8,58841,13
12767,9,58842,3
12767,10,58843,2
12767,11,58844,9
12767,12,58845,2
12772,-1,58846,22
12772,0,58847,6
12772,1,58848,3
12772,2,58849,0
12772,3,58850,1
12772,4,58851,1
12772,5,58852,0
12772,6,58853,0
12772,7,58854,0
12772,8,58855,1
12775,-1,58856,25
12775,0,58857,24
12775,1,58858,13
12775,2,58859,5
12775,3,58860,5
12775,4,58861,4
12775,5,58862,4
12775,6,58863,3
12775,7,58864,3
12775,8,58865,2
12775,9,58866,34
12775,10,58867,8
12775,11,58868,7
12775,12,58869,5
12779,-1,58870,30
12779,0,58871,1
12779,1,58872,0
12779,2,58873,3
12779,3,58874,1
12779,4,58875,4
12779,5,58876,0
12779,6,58877,2
12779,7,58878,1
12779,8,58879,5
12779,9,58880,1
12779,10,58881,0
12779,11,58882,5
12779,12,58883,2
12800,-1,58884,27
12800,0,58885,2
12800,1,58886,5
12800,2,58887,2
12800,3,58888,7
12800,4,58889,9
12800,5,58890,9
12800,6,58891,2
12800,7,58892,4
12800,8,58893,1
12800,9,58894,5
12800,10,58895,9
12800,11,58896,3
12800,12,58897,3
12802,1,58898,44
12802,2,58899,11
12802,3,58900,12
12802,4,58901,7
12802,5,58902,10
12802,6,58903,5
12802,7,58904,6
12802,8,58905,8
12802,9,58906,11
12802,10,58907,9
12802,11,58908,6
12802,12,58909,1
12810,1,58910,157
12810,2,58911,24
12810,3,58912,32
12810,4,58913,14
12810,5,58914,29
12810,6,58915,28
12810,7,58916,14
12810,8,58917,28
12823,-1,58918,40
12823,0,58919,7
12823,1,58920,48
12823,2,58921,3
12823,3,58922,15
12823,4,58923,8
12823,5,58924,10
12823,6,58925,16
12823,7,58926,5
12823,8,58927,7
12823,9,58928,39
12823,10,58929,17
12823,11,58930,10
12823,12,58931,2
12830,9,58932,176
12830,10,58933,27
12830,11,58934,5
12830,11,58935,15
12830,12,58936,3
12830,12,58937,1
12836,-1,58938,90
12836,0,58939,4
12836,1,58940,21
12836,2,58941,10
12836,3,58942,5
12836,4,58943,4
12836,5,58944,8
12836,6,58945,3
12836,7,58946,2
12836,8,58947,5
12836,9,58948,19
12836,10,58949,16
12836,11,58950,3
12836,11,58951,3
12836,11,58952,2
12836,12,58953,3
12836,12,58954,3
12836,12,58955,5
12837,-1,58956,35
12837,0,58957,2
12837,1,58958,0
12837,2,58959,1
12837,2,58960,1
12837,3,58961,2
12837,4,58962,7
12837,5,58963,4
12837,6,58964,7
12837,7,58965,15
12837,8,58966,9
12837,9,58967,10
12837,10,58968,18
12837,11,58969,8
12837,12,58970,0
12838,-1,58971,35
12838,-1,58972,35
12838,0,58973,12
12838,0,58974,13
12838,1,58975,15
12838,2,58976,13
12838,3,58977,13
12838,4,58978,4
12838,5,58979,14
12838,6,58980,10
12838,7,58981,14
12838,8,58982,3
12838,9,58983,13
12838,10,58984,6
12838,11,58985,11
12838,12,58986,12
12840,-1,58987,81
12840,0,58988,13
12840,1,58989,33
12840,2,58990,12
12840,3,58991,5
12840,4,58992,9
12840,5,58993,9
12840,6,58994,3
12840,7,58995,12
12840,8,58996,16
12842,7,58997,117
12842,8,58998,4
12842,9,58999,2
12842,10,59000,12
12842,11,59001,6
12842,11,59002,10
12842,11,59003,10
12842,11,59004,5
12842,11,59005,10
12842,12,59006,20
12842,12,59007,1
12842,12,59008,3
12842,12,59009,5
12842,12,59010,11
12851,1,59011,45
12851,2,59012,7
12851,3,59013,5
12851,4,59014,3
12851,5,59015,2
12851,6,59016,1
12851,7,59017,0
12851,8,59018,0
12851,9,59019,2
12851,10,59020,5
12851,11,59021,0
12851,12,59022,1
12853,-1,59023,59
12853,0,59024,5
12853,1,59025,6
12853,2,59026,3
12853,3,59027,3
12853,4,59028,1
12853,5,59029,1
12853,6,59030,1
12853,7,59031,1
12853,8,59032,2
12853,9,59033,7
12853,10,59034,4
12853,11,59035,7
12853,12,59036,3
12855,9,59037,69
12855,10,59038,14
12855,11,59039,5
12855,11,59040,3
12855,12,59041,2
12855,12,59042,6
12860,1,59043,90
12860,2,59044,9
12860,3,59045,5
12860,4,59046,10
12860,5,59047,12
12860,6,59048,14
12860,7,59049,42
12860,8,59050,42
12868,-1,59051,35
12868,-1,59052,35
12868,0,59053,7
12868,0,59054,6
12868,1,59055,23
12868,2,59056,8
12868,3,59057,5
12868,4,59058,15
12868,5,59059,8
12868,6,59060,6
12868,7,59061,28
12868,8,59062,19
12868,9,59063,21
12868,10,59064,9
12868,11,59065,8
12868,12,59066,1
12871,1,59067,78
12871,2,59068,3
12871,3,59069,3
12871,4,59070,2
12871,5,59071,1
12871,6,59072,4
12871,7,59073,4
12871,8,59074,6
12872,1,59075,39
12872,2,59076,9
12872,3,59077,8
12872,4,59078,2
12872,5,59079,0
12872,6,59080,1
12872,7,59081,1
12872,8,59082,5
12878,1,59083,40
12878,2,59084,9
12878,3,59085,14
12878,4,59086,8
12878,5,59087,16
12878,6,59088,9
12885,-1,59089,50
12885,-1,59090,50
12885,0,59091,26
12885,1,59092,7
12885,2,59093,5
12885,3,59094,6
12885,4,59095,6
12885,5,59096,3
12885,6,59097,1
12885,7,59098,4
12885,8,59099,5
12885,9,59100,5
12885,10,59101,4
12885,11,59102,6
12885,12,59103,1
12891,1,59104,7
12891,1,59105,11
12891,2,59106,7
12891,2,59107,18
12891,3,59108,23
12891,4,59109,20
12891,5,59110,23
12891,6,59111,16
12891,7,59112,48
12891,8,59113,32
12891,9,59114,17
12891,10,59115,15
12891,11,59116,14
12891,12,59117,4
12935,0,59118,40
12935,0,59119,40
12935,1,59120,32
12935,2,59121,12
12935,3,59122,28
12935,4,59123,24
12935,5,59124,17
12935,6,59125,7
12935,7,59126,13
12935,8,59127,1
12935,9,59128,25
12935,10,59129,19
12935,11,59130,7
12935,12,59131,11
12941,-1,59132,70
12941,0,59133,21
12941,1,59134,23
12941,2,59135,13
12941,3,59136,11
12941,4,59137,5
12941,5,59138,10
12941,6,59139,10
12941,7,59140,12
12941,8,59141,9
12942,-1,59142,70
12942,0,59143,19
12942,1,59144,26
12942,2,59145,4
12942,3,59146,2
12942,4,59147,2
12942,5,59148,6
12942,6,59149,4
12942,7,59150,4
12942,8,59151,2
12943,7,59152,215
12943,8,59153,19
12943,9,59154,20
12943,10,59155,20
12943,11,59156,1
12943,11,59157,7
12943,11,59158,5
12943,11,59159,5
12943,12,59160,2
12943,12,59161,4
12943,12,59162,0
12943,12,59163,0
12944,-1,59164,70
12944,0,59165,13
12944,1,59166,68
12944,2,59167,21
12944,3,59168,28
12944,4,59169,22
12944,5,59170,46
12944,6,59171,19
12944,7,59172,30
12944,8,59173,50
12945,1,59174,66
12945,2,59175,4
12945,3,59176,8
12945,4,59177,3
12945,5,59178,3
12945,6,59179,15
12945,7,59180,25
12945,8,59181,14
12955,1,59182,66
12955,2,59183,14
12955,3,59184,13
12955,4,59185,12
12955,5,59186,10
12955,6,59187,13
12958,-1,59188,32
12958,0,59189,5
12958,1,59190,5
12958,2,59191,5
12958,3,59192,4
12958,4,59193,1
12958,5,59194,0
12958,6,59195,3
12958,7,59196,5
12958,8,59197,7
12958,9,59198,7
12958,10,59199,7
12958,11,59200,3
12958,12,59201,3
12961,9,59202,68
12961,10,59203,23
12961,11,59204,10
12961,12,59205,5
12962,-1,59206,35
12962,0,59207,40
12962,0,59208,35
12962,1,59209,28
12962,2,59210,14
12962,3,59211,11
12962,4,59212,12
12962,5,59213,12
12962,6,59214,15
12962,7,59215,12
12962,8,59216,17
12963,-1,59217,105
12963,0,59218,10
12963,1,59219,7
12963,2,59220,1
12963,3,59221,8
12963,4,59222,11
12963,5,59223,4
12963,6,59224,11
12963,7,59225,6
12963,8,59226,3
12963,9,59227,12
12963,10,59228,12
12963,11,59229,3
12963,12,59230,4
12970,1,59231,60
12970,1,59232,30
12970,2,59233,3
12970,2,59234,21
12970,3,59235,22
12970,4,59236,16
12970,5,59237,8
12970,6,59238,9
12970,7,59239,10
12970,8,59240,9
12970,9,59241,12
12970,10,59242,7
12970,11,59243,0
12970,12,59244,1
12977,-1,59245,70
12977,0,59246,13
12977,1,59247,9
12977,2,59248,9
12977,3,59249,5
12977,4,59250,4
12977,5,59251,8
12977,6,59252,4
12977,7,59253,6
12977,8,59254,9
12977,9,59255,15
12977,10,59256,6
12977,11,59257,10
12977,12,59258,8
12980,1,59259,68
12980,2,59260,5
12980,3,59261,2
12980,4,59262,1
12980,5,59263,3
12980,6,59264,0
12980,7,59265,3
12980,8,59266,3
12980,9,59267,3
12980,10,59268,6
12980,11,59269,0
12980,12,59270,2
13103,-1,59271,20
13103,-1,59272,20
13103,0,59273,4
13103,0,59274,2
13103,1,59275,6
13103,2,59276,2
13103,3,59277,1
13103,4,59278,1
13103,5,59279,1
13103,6,59280,3
13103,7,59281,1
13103,8,59282,6
13103,9,59283,2
13103,10,59284,1
13103,11,59285,0
13103,12,59286,1
13104,-1,59287,35
13104,0,59288,40
13104,1,59289,34
13104,2,59290,11
13104,3,59291,17
13104,4,59292,17
13104,5,59293,12
13104,6,59294,11
13104,7,59295,6
13104,8,59296,20
13112,-1,59297,30
13112,-1,59298,60
13112,0,59299,1
13112,0,59300,1
13112,1,59301,8
13112,2,59302,2
13112,3,59303,1
13112,4,59304,2
13112,5,59305,1
13112,6,59306,2
13112,7,59307,5
13112,8,59308,1
13112,9,59309,32
13112,10,59310,10
13112,11,59311,0
13112,12,59312,3
13116,1,59313,3
13116,2,59314,2
13116,3,59315,3
13116,4,59316,3
13116,5,59317,0
13116,6,59318,1
13118,-1,59319,70
13118,0,59320,43
13118,1,59321,55
13118,2,59322,22
13118,3,59323,28
13118,4,59324,16
13118,5,59325,34
13118,6,59326,15
13118,7,59327,24
13118,8,59328,30
13121,-1,59329,35
13121,0,59330,28
13121,1,59331,20
13121,2,59332,17
13121,3,59333,15
13121,4,59334,3
13121,5,59335,13
13121,6,59336,17
13121,7,59337,15
13121,8,59338,22
13124,-1,59339,10
13124,0,59340,6
13124,1,59341,3
13124,2,59342,2
13124,3,59343,3
13124,4,59344,1
13124,5,59345,1
13124,6,59346,0
13124,7,59347,8
13124,8,59348,2
13128,1,59349,8
13128,2,59350,5
13128,3,59351,6
13128,4,59352,5
13128,5,59353,4
13128,6,59354,4
13133,-1,59355,36
13133,0,59356,17
13133,1,59357,10
13133,2,59358,7
13133,3,59359,8
13133,4,59360,9
13133,5,59361,8
13133,6,59362,2
13133,7,59363,6
13133,8,59364,5
13134,-1,59365,35
13134,0,59366,49
13134,1,59367,43
13134,2,59368,30
13134,3,59369,17
13134,4,59370,13
13134,5,59371,18
13134,6,59372,14
13134,7,59373,25
13134,8,59374,8
13135,-1,59375,60
13135,0,59376,28
13135,1,59377,63
13135,2,59378,48
13135,3,59379,29
13135,4,59380,41
13135,5,59381,49
13135,6,59382,37
13135,7,59383,35
13135,8,59384,36
13138,-1,59385,34
13138,0,59386,12
13138,1,59387,16
13138,2,59388,8
13138,3,59389,13
13138,4,59390,17
13138,5,59391,10
13138,6,59392,10
13138,7,59393,10
13138,8,59394,23
13143,-1,59395,30
13143,0,59396,3
13143,1,59397,11
13143,2,59398,0
13143,3,59399,8
13143,4,59400,1
13143,5,59401,4
13143,6,59402,5
13143,7,59403,8
13143,8,59404,16
13145,9,59405,231
13145,10,59406,24
13145,11,59407,0
13145,11,59408,1
13145,11,59409,0
13145,11,59410,0
13145,11,59411,0
13145,11,59412,0
13145,12,59413,9
13145,12,59414,6
13145,12,59415,1
13145,12,59416,4
13145,12,59417,3
13145,12,59418,4
13146,7,59419,41
13146,8,59420,3
13146,9,59421,163
13146,10,59422,28
13146,11,59423,3
13146,11,59424,1
13146,11,59425,7
13146,12,59426,8
13146,12,59427,20
13146,12,59428,3
13154,-1,59429,60
13154,0,59430,2
13154,1,59431,32
13154,2,59432,2
13154,3,59433,5
13154,4,59434,10
13154,5,59435,5
13154,6,59436,6
13154,7,59437,4
13154,8,59438,9
13156,1,59439,76
13156,2,59440,36
13156,3,59441,18
13156,4,59442,16
13156,5,59443,16
13156,6,59444,14
13156,7,59445,29
13156,8,59446,0
13156,9,59447,87
13156,10,59448,19
13156,11,59449,8
13156,11,59450,14
13156,11,59451,5
13156,12,59452,4
13156,12,59453,9
13156,12,59454,10
13163,-1,59455,25
13163,-1,59456,25
13163,0,59457,24
13163,0,59458,5
13163,1,59459,10
13163,2,59460,18
13163,3,59461,12
13163,4,59462,12
13163,5,59463,12
13163,6,59464,17
13163,7,59465,20
13163,8,59466,21
13167,-1,59467,50
13167,0,59468,13
13167,1,59469,28
13167,2,59470,19
13167,3,59471,31
13167,4,59472,25
13167,5,59473,23
13167,6,59474,20
13167,7,59475,36
13167,8,59476,33
13168,9,59477,112
13168,10,59478,15
13168,11,59479,7
13168,11,59480,2
13168,11,59481,1
13168,11,59482,0
13168,11,59483,13
13168,12,59484,5
13168,12,59485,6
13168,12,59486,4
13168,12,59487,0
13168,12,59488,5
13170,-1,59489,30
13170,0,59490,0
13170,1,59491,31
13170,2,59492,22
13170,3,59493,15
13170,4,59494,18
13170,5,59495,25
13170,6,59496,21
13170,7,59497,1
13170,8,59498,3
13177,-1,59499,60
13177,0,59500,27
13177,1,59501,28
13177,2,59502,11
13177,3,59503,11
13177,4,59504,24
13177,5,59505,22
13177,6,59506,17
13177,7,59507,21
13177,8,59508,7
13178,1,59509,22
13178,2,59510,4
13178,3,59511,5
13178,4,59512,1
13178,5,59513,3
13178,6,59514,2
13178,7,59515,3
13178,8,59516,0
13178,9,59517,8
13178,10,59518,0
13178,11,59519,1
13178,12,59520,0
13181,-1,59521,30
13181,0,59522,12
13181,1,59523,43
13181,2,59524,32
13181,3,59525,16
13181,4,59526,12
13181,5,59527,31
13181,6,59528,24
13181,7,59529,31
13181,8,59530,28
13185,9,59531,208
13185,10,59532,29
13185,11,59533,14
13185,11,59534,16
13185,11,59535,12
13185,11,59536,31
13185,11,59537,7
13185,12,59538,14
13185,12,59539,4
13185,12,59540,9
13185,12,59541,23
13185,12,59542,7
13188,-1,59543,90
13188,0,59544,14
13188,1,59545,16
13188,2,59546,5
13188,3,59547,3
13188,4,59548,1
13188,5,59549,3
13188,6,59550,2
13188,7,59551,13
13188,8,59552,5
13188,9,59553,16
13188,10,59554,12
13188,11,59555,22
13188,12,59556,6
13202,7,59557,80
13202,8,59558,3
13202,9,59559,4
13202,10,59560,3
13202,11,59561,3
13202,12,59562,0
13216,-1,59563,35
13216,0,59564,13
13216,1,59565,12
13216,2,59566,3
13216,3,59567,6
13216,4,59568,5
13216,5,59569,6
13216,6,59570,2
13216,7,59571,7
